boot,sharpe_a,sharpe_b,sharpe_diff
457,1.8425530967334571,1.6114998643972556,0.23105323233620156
458,0.578511242007676,0.4902469932153366,0.0882642487923394
459,1.3735534749488285,1.1203104886382456,0.25324298631058295
460,0.5310865869851461,0.21842053116653606,0.31266605581861007
461,0.7470466518705215,0.6958615880601791,0.05118506381034249
462,1.2035256261066967,0.9135888786898343,0.2899367474168624
463,2.2412125224889587,2.1228187958491334,0.11839372663982539
464,3.119933745223774,2.924038675889441,0.19589506933433265
465,-0.2104915218628078,-0.338075685560831,0.1275841636980232
466,1.5431478709282125,1.3942122112986985,0.14893565962951394
467,1.6936412563831609,1.5333618662805375,0.16027939010262338
468,1.693600537042145,1.829395337396085,-0.13579480035393998
469,1.466311013165069,1.268691868038443,0.19761914512662604
470,1.6168346516341479,1.2497022011658698,0.367132450468278
471,0.46836562428105605,0.5003139647649247,-0.03194834048386869
472,1.1838652606956148,0.9823107228848613,0.2015545378107535
473,0.7565921019872888,0.6072508377581413,0.1493412642291475
474,1.756847237750574,1.728761449996211,0.02808578775436299
475,1.498414624099035,1.4400851499345844,0.05832947416445067
476,2.0160070476922103,1.7626335866067744,0.2533734610854359
477,-0.01572968563047644,-0.34041650992554173,0.3246868242950653
478,1.350008810760283,0.8640061626554495,0.4860026481048335
479,1.5714288832161054,1.5153593335067201,0.05606954970938527
480,0.664087071931676,0.540442276577824,0.12364479535385209
481,0.9511706979791704,0.7513190517722692,0.1998516462069012
