strategy,date,coin,setup_ids,btc_regime,alert_rank,next_max_return_pct,next_close_return_pct,hit_h2,hit_h5,hit_h6
distribution_beta,2024-08-11,KRW-APT,S02,bear_volatile,7,0.192896856915925,-8.544196073981613,0,0,0
distribution_beta,2024-08-13,KRW-APT,S01+S02+S03,bear_volatile,6,7.4065860960195185,5.1336068300255056,0,0,1
distribution_beta,2024-08-14,KRW-APT,S01+S02,bear_volatile,6,2.561669829222013,-1.0331014126080509,0,0,0
distribution_beta,2024-08-24,KRW-APT,S02,bear_volatile,9,3.868043844856661,0.7904721753794197,0,0,0
distribution_beta,2024-09-22,KRW-APT,S02,bear_quiet,9,,-3.4576888080072754,0,0,0
distribution_beta,2024-09-28,KRW-APT,S02,bear_quiet,8,0.4444444444444473,-5.600000000000005,0,0,0
distribution_beta,2024-10-04,KRW-APT,S01+S02+S03,bear_quiet,2,8.426483233018068,5.67497850386931,0,0,1
distribution_beta,2024-10-09,KRW-APT,S01+S02+S03,bear_quiet,5,1.4251781472684133,-7.917656373713378,0,0,0
distribution_beta,2024-10-13,KRW-APT,S01+S02+S03,bear_quiet,4,5.089820359281427,2.844311377245501,1,0,1
distribution_beta,2024-08-10,KRW-AQT,S01+S02,bear_volatile,8,8.58113848768054,0.4248088360237823,1,0,1
distribution_beta,2024-08-14,KRW-AQT,S02+S03,bear_volatile,2,26.64930555555556,14.0625,1,1,1
distribution_beta,2024-08-15,KRW-AQT,S01+S02+S03,bear_volatile,2,5.1028179741051005,-8.606245239908606,1,0,1
distribution_beta,2024-08-20,KRW-AQT,S01+S02+S03,bear_volatile,1,3.6945812807881673,-3.940886699507384,1,0,0
distribution_beta,2024-09-01,KRW-AQT,S01+S02+S03,bear_volatile,2,9.18727915194346,-5.830388692579502,1,0,1
distribution_beta,2024-09-03,KRW-AQT,S01+S02+S03,bear_volatile,2,3.327645051194539,-6.484641638225252,1,0,0
distribution_beta,2024-10-10,KRW-AQT,S02,bear_quiet,3,1.1261261261261255,0.6756756756756799,0,0,0
distribution_beta,2024-11-08,KRW-AQT,S02+S03,bull_quiet,1,8.475648323845665,-6.767868437697655,1,0,1
distribution_beta,2024-11-13,KRW-AQT,S02+S03,bull_volatile,1,4.142011834319526,-9.940828402366863,1,0,0
distribution_beta,2024-11-16,KRW-AQT,S02,bull_volatile,9,14.903225806451603,4.064516129032247,1,0,1
distribution_beta,2024-11-20,KRW-AQT,S02,bull_volatile,7,6.634787806335929,2.570233114166176,0,0,1
distribution_beta,2024-11-27,KRW-AQT,S01+S02+S03,bull_volatile,2,14.524886877828049,-0.7239819004524861,1,0,1
distribution_beta,2024-07-24,KRW-ARB,S02,bull_volatile,4,0.0893655049150954,-7.327971403038425,0,0,0
distribution_beta,2024-09-28,KRW-ARB,S02,bear_quiet,2,0.4757589487992764,-3.500226551880381,0,0,0
distribution_beta,2024-10-21,KRW-ARB,S02,bull_quiet,9,0.6965293623153457,-3.254473399783841,0,0,0
distribution_beta,2024-11-22,KRW-ARB,S02+S03,bull_volatile,2,8.379373848987104,3.130755064456725,0,0,1
distribution_beta,2024-11-26,KRW-ARB,S02,bull_volatile,4,1.8987341772152,-3.639240506329111,0,0,0
distribution_beta,2024-11-28,KRW-ARB,S02,bull_volatile,3,1.7857142857142794,-5.133928571428569,0,0,0
distribution_beta,2024-12-07,KRW-ARB,S02,bull_volatile,9,1.159243441122637,-1.159243441122637,0,0,0
distribution_beta,2024-07-29,KRW-ARDR,S02+S03,bull_quiet,1,1.9113814074717568,-7.645525629887051,0,0,0
distribution_beta,2024-08-10,KRW-ARDR,S02,bear_volatile,9,8.752483530272936,-0.5960472655024529,1,0,1
distribution_beta,2024-09-18,KRW-ARDR,S02,bear_quiet,5,0.5044542234624805,-2.1573467854459683,0,0,0
distribution_beta,2024-09-22,KRW-ARDR,S01+S02+S03,bear_quiet,3,0.5555555555555536,-20.06944444444445,0,0,0
distribution_beta,2024-09-30,KRW-ARDR,S01+S02,bear_quiet,5,3.2201914708442025,-5.744125326370764,1,0,0
distribution_beta,2024-10-05,KRW-ARDR,S01+S02+S03,bear_quiet,7,5.683836589698044,-1.687388987566596,1,0,1
distribution_beta,2024-10-07,KRW-ARDR,S01+S02+S03,bear_quiet,3,6.622516556291402,-4.801324503311255,1,0,1
distribution_beta,2024-10-12,KRW-ARDR,S02,bear_quiet,6,1.7467248908296984,0.8733624454148492,0,0,0
distribution_beta,2024-10-17,KRW-ARDR,S02,bull_quiet,2,0.5067567567567544,-3.80067567567568,0,0,0
distribution_beta,2024-10-22,KRW-ARDR,S02,bull_quiet,1,0.4065040650406581,-3.0081300813008194,0,0,0
distribution_beta,2024-10-29,KRW-ARDR,S01+S02,bull_quiet,4,6.632213608957804,1.9810508182601216,0,0,1
distribution_beta,2024-11-12,KRW-ARDR,S02,bull_volatile,8,7.776261937244211,-4.160982264665758,1,0,1
distribution_beta,2024-11-26,KRW-ARDR,S02,bull_volatile,8,13.540372670807454,2.795031055900621,1,0,1
distribution_beta,2024-08-10,KRW-ARK,S02,bear_volatile,2,7.988102825578935,4.100276184406204,1,0,1
distribution_beta,2024-09-21,KRW-ARK,S02+S03,bear_quiet,3,7.893982808022937,3.610315186246416,1,0,1
distribution_beta,2024-09-29,KRW-ARK,S02,bear_quiet,2,23.524379811804952,11.171941830624466,1,1,1
distribution_beta,2024-09-30,KRW-ARK,S01+S02,bear_quiet,3,6.184615384615388,-7.9999999999999964,1,0,1
distribution_beta,2024-10-05,KRW-ARK,S02+S03,bear_quiet,1,5.168688715306624,-3.323915572544456,0,0,1
distribution_beta,2024-10-07,KRW-ARK,S01+S02+S03,bear_quiet,1,11.170212765957444,-5.501519756838913,1,0,1
distribution_beta,2024-10-12,KRW-ARK,S02,bear_quiet,1,10.845295055821367,7.783094098883558,1,0,1
distribution_beta,2024-10-13,KRW-ARK,S01+S02+S03,bear_quiet,3,5.401006214856463,0.5031074282332293,1,0,1
distribution_beta,2024-10-16,KRW-ARK,S02,bull_quiet,4,18.76206231044941,16.956162117452433,1,0,1
distribution_beta,2024-10-17,KRW-ARK,S01+S02+S03,bull_quiet,1,1.1448129352059633,-6.656438097486128,0,0,0
distribution_beta,2024-10-28,KRW-ARK,S02,bull_quiet,2,0.1347708894878785,-3.221024258760108,0,0,0
distribution_beta,2024-11-06,KRW-ARK,S01+S02+S03,bull_quiet,1,6.355751457415049,5.161382056021613,1,0,1
distribution_beta,2024-11-12,KRW-ARK,S02,bull_volatile,9,11.650040133012274,-5.481022818484127,1,0,1
distribution_beta,2024-11-14,KRW-ARK,S01+S02,bull_volatile,3,0.0756021168592857,-9.9146776109731,0,0,0
distribution_beta,2024-11-26,KRW-ARK,S02,bull_volatile,9,6.07621009268795,0.5149330587023604,1,0,1
distribution_beta,2024-12-23,KRW-ARK,S02,bull_quiet,10,2.8880866425992746,2.4772812149881807,0,0,0
distribution_beta,2024-08-22,KRW-ASTR,S01+S02+S03,bear_volatile,5,6.5018514484861845,5.61969069919408,1,0,1
distribution_beta,2024-08-23,KRW-ASTR,S02,bear_volatile,2,8.991544648381101,3.3202722210765145,0,0,1
distribution_beta,2024-08-25,KRW-ASTR,S02,bear_volatile,5,1.606805293005675,-3.875236294896023,0,0,0
distribution_beta,2024-09-18,KRW-ASTR,S02+S03,bear_quiet,6,1.5052743866303064,0.6518904823989535,0,0,0
distribution_beta,2024-09-13,KRW-ATH,S01+S02+S03,bear_quiet,5,13.101604278074852,-2.192513368983961,1,0,1
distribution_beta,2024-09-15,KRW-ATH,S01+S02,bear_quiet,1,7.348572904558948,0.9944465969262462,1,0,1
distribution_beta,2024-09-23,KRW-ATH,S02,bear_quiet,5,5.287515908827944,-1.4693972000462965,1,0,1
distribution_beta,2024-10-09,KRW-ATH,S02,bear_quiet,1,8.068880688806889,0.2952029520295385,1,0,1
distribution_beta,2024-10-27,KRW-ATH,S02,bull_quiet,4,8.646835812190146,1.618547681539817,1,0,1
distribution_beta,2024-11-08,KRW-ATH,S02,bull_quiet,8,1.5068493150684814,0.6849315068493178,0,0,0
distribution_beta,2024-11-10,KRW-ATH,S02,bull_quiet,9,3.1810148952284623,-0.050492299924254,0,0,0
distribution_beta,2024-11-13,KRW-ATH,S02,bull_volatile,10,3.995826812728232,-10.391236306729256,1,0,0
distribution_beta,2024-11-29,KRW-ATH,S02,bull_volatile,5,3.2893336172024723,-2.895465190547153,0,0,0
distribution_beta,2024-12-09,KRW-ATH,S01+S02,bull_volatile,6,,-13.306772908366538,0,0,0
distribution_beta,2024-12-24,KRW-ATH,S02,bull_quiet,6,12.387791741472176,0.6283662477558183,1,0,1
distribution_beta,2024-08-25,KRW-ATOM,S02,bear_volatile,10,0.1256983240223386,-4.986033519553068,0,0,0
distribution_beta,2024-09-18,KRW-ATOM,S02,bear_quiet,8,3.7786056412985713,3.7786056412985713,0,0,0
distribution_beta,2024-10-22,KRW-ATOM,S02,bull_quiet,2,1.62565249813571,-1.5659955257270708,0,0,0
distribution_beta,2024-11-09,KRW-ATOM,S02,bull_quiet,10,1.9140209630867488,0.9418198389791854,0,0,0
distribution_beta,2024-11-23,KRW-ATOM,S01+S02+S03,bull_volatile,9,16.44359464627152,9.46462715105163,1,0,1
distribution_beta,2024-07-26,KRW-AUCTION,S01+S02+S03,bull_quiet,1,8.914728682170537,6.20155038759691,0,0,1
distribution_beta,2024-07-27,KRW-AUCTION,S01+S02+S03,bull_quiet,4,4.652103559870557,1.0517799352750767,1,0,0
distribution_beta,2024-08-01,KRW-AUCTION,S01+S02+S03,bull_volatile,1,2.5838796760509157,1.1955264172772928,0,0,0
distribution_beta,2024-08-18,KRW-AUCTION,S01+S02+S03,bear_volatile,3,6.64320281566213,3.2556093268807818,0,0,1
distribution_beta,2024-08-21,KRW-AUCTION,S01+S02+S03,bear_volatile,1,11.843534951104662,8.113002535313285,1,0,1
distribution_beta,2024-08-22,KRW-AUCTION,S01+S02+S03,bear_volatile,1,12.15673141326188,-19.156061620897525,1,0,1
distribution_beta,2024-09-14,KRW-AUCTION,S02,bear_quiet,3,2.726337448559679,2.211934156378592,0,0,0
distribution_beta,2024-12-14,KRW-AUCTION,S01+S02,bull_quiet,7,4.479669193659541,-1.1026878015162,1,0,0
distribution_beta,2024-12-16,KRW-AUCTION,S01+S02,bull_quiet,7,9.489993544222086,-1.7430600387346673,1,0,1
distribution_beta,2024-12-21,KRW-AUCTION,S01+S02+S03,bull_quiet,9,14.295509084676029,-0.3428179636612904,1,0,1
distribution_beta,2024-12-25,KRW-AUCTION,S02+S03,bull_quiet,8,20.03086419753086,-13.209876543209877,1,1,1
distribution_beta,2024-08-23,KRW-AVAX,S02,bear_volatile,7,6.050862320958794,3.536977491961424,1,0,1
distribution_beta,2024-09-09,KRW-AVAX,S01+S02,bear_quiet,8,4.595879556259908,2.4405705229793906,0,0,0
distribution_beta,2024-08-29,KRW-AWE,S02,bear_volatile,3,1.7571329157967996,-2.5226165622825203,0,0,0
distribution_beta,2024-09-17,KRW-AWE,S01+S02+S03,bear_quiet,2,9.226100151745076,0.7435508345978725,1,0,1
distribution_beta,2024-12-14,KRW-AWE,S02,bull_quiet,3,2.1028321380819337,-6.430047404886341,0,0,0
distribution_beta,2024-10-20,KRW-AXS,S02,bull_quiet,7,4.474401262010619,1.3767388498494126,1,0,0
distribution_beta,2024-11-09,KRW-AXS,S02,bull_quiet,8,1.700069108500335,1.6033172080165858,0,0,0
distribution_beta,2024-12-25,KRW-BAT,S01+S02+S03,bull_quiet,1,7.361077700264618,-6.471012749579019,0,0,1
distribution_beta,2024-07-29,KRW-BCH,S02,bull_quiet,6,9.385724090597126,5.3706245710363865,0,0,1
distribution_beta,2024-07-30,KRW-BCH,S02,bull_quiet,6,2.019215111545347,-1.2212994626282336,0,0,0
distribution_beta,2024-10-15,KRW-BCH,S02+S03,bull_quiet,10,4.669692385274837,-2.955118507312149,1,0,0
distribution_beta,2024-10-25,KRW-BCH,S02,bull_quiet,7,2.3649980291683192,-3.1434765471028747,0,0,0
distribution_beta,2024-07-27,KRW-BEAM,S02,bull_quiet,8,5.139270302079257,-0.9023146331894716,0,0,1
distribution_beta,2024-08-01,KRW-BEAM,S01,bull_volatile,2,7.21769499417928,-3.802871556072951,1,0,1
distribution_beta,2024-08-11,KRW-BEAM,S02,bear_volatile,4,12.109994711792703,-4.970914859862519,1,0,1
distribution_beta,2024-08-22,KRW-BEAM,S01+S02,bear_volatile,7,8.808290155440401,7.09844559585493,1,0,1
distribution_beta,2024-08-23,KRW-BEAM,S01+S02+S03,bear_volatile,3,7.0149975810353205,5.3701015965166965,0,0,1
distribution_beta,2024-08-31,KRW-BEAM,S01+S02+S03,bear_volatile,1,1.028999064546321,-6.82881197380728,0,0,0
distribution_beta,2024-09-10,KRW-BEAM,S02,bear_quiet,9,5.308219178082196,3.767123287671237,0,0,1
distribution_beta,2024-09-13,KRW-BEAM,S01+S02+S03,bear_quiet,2,2.5587467362924388,1.2010443864229892,0,0,0
distribution_beta,2024-09-19,KRW-BEAM,S02+S03,bear_quiet,3,14.141414141414144,5.242905242905249,1,0,1
distribution_beta,2024-09-20,KRW-BEAM,S01+S02,bear_quiet,5,2.5594149908592323,1.051188299817185,0,0,0
distribution_beta,2024-09-23,KRW-BEAM,S02,bear_quiet,6,5.228758169934644,3.2244008714596983,0,0,1
distribution_beta,2024-09-27,KRW-BEAM,S02,bear_quiet,10,2.577741407528644,2.577741407528644,0,0,0
distribution_beta,2024-10-05,KRW-BEAM,S02,bear_quiet,10,1.854364540931708,-3.075531433740386,0,0,0
distribution_beta,2024-10-15,KRW-BEAM,S02,bull_quiet,4,7.62032085561497,3.074866310160407,0,0,1
distribution_beta,2024-10-19,KRW-BEAM,S02,bull_quiet,5,4.478242501056173,0.4647232784114941,1,0,0
distribution_beta,2024-10-21,KRW-BEAM,S01,bull_quiet,2,3.6560867818401066,-3.5757332261952657,1,0,0
distribution_beta,2024-10-23,KRW-BEAM,S01+S02+S03,bull_quiet,4,8.297623685235678,0.3116478379431076,1,0,1
distribution_beta,2024-10-25,KRW-BEAM,S01+S02+S03,bull_quiet,4,1.4404033129276297,-7.166006481814902,0,0,0
distribution_beta,2024-11-06,KRW-BEAM,S02,bull_quiet,5,11.429872495446247,9.836065573770504,1,0,1
distribution_beta,2024-11-07,KRW-BEAM,S02,bull_quiet,9,12.489660876757648,8.808933002481378,1,0,1
distribution_beta,2024-11-08,KRW-BEAM,S01+S02,bull_quiet,3,5.123339658444004,3.149905123339658,1,0,1
distribution_beta,2024-11-10,KRW-BEAM,S01+S02,bull_quiet,10,4.728546409807355,0.3502626970227629,0,0,0
distribution_beta,2024-11-18,KRW-BEAM,S02,bull_volatile,5,9.733700642791554,4.071013161922243,0,0,1
distribution_beta,2024-12-02,KRW-BEAM,S02,bull_volatile,10,1.1279159189951482,-0.2563445270443498,0,0,0
distribution_beta,2024-12-09,KRW-BEAM,S01+S02,bull_volatile,9,3.1467835092610974,-1.792471619199365,1,0,0
distribution_beta,2024-12-12,KRW-BEAM,S01+S02,bull_quiet,9,19.465028013735758,-9.27164287005241,1,0,1
distribution_beta,2024-12-24,KRW-BEAM,S02,bull_quiet,10,2.407243816254412,-0.9938162544169682,0,0,0
distribution_beta,2024-09-08,KRW-BIGTIME,S02,bear_quiet,3,3.010948905109489,0.2737226277372384,1,0,0
distribution_beta,2024-09-13,KRW-BIGTIME,S02+S03,bear_quiet,7,6.117021276595747,-5.119680851063846,1,0,1
distribution_beta,2024-09-15,KRW-BIGTIME,S02+S03,bear_quiet,2,9.9582587954681,0.5963029218843063,0,0,1
distribution_beta,2024-09-18,KRW-BIGTIME,S02+S03,bear_quiet,4,17.507568113017168,1.564076690211924,1,0,1
distribution_beta,2024-09-24,KRW-BIGTIME,S02,bear_quiet,5,1.9640852974186276,1.5712682379349197,0,0,0
distribution_beta,2024-09-28,KRW-BIGTIME,S01+S02,bear_quiet,4,5.426739023186977,-6.018746916625551,1,0,1
distribution_beta,2024-10-11,KRW-BIGTIME,S02,bear_quiet,2,11.415220293724971,9.946595460614136,0,0,1
distribution_beta,2024-10-12,KRW-BIGTIME,S01+S02,bear_quiet,2,2.4893746205221667,-1.275045537340613,0,0,0
distribution_beta,2024-10-15,KRW-BIGTIME,S01+S02+S03,bull_quiet,2,3.293736501079936,-4.9676025917926525,1,0,0
distribution_beta,2024-10-19,KRW-BIGTIME,S01+S02+S03,bull_quiet,1,6.345733041575485,-0.0875273522975894,1,0,1
distribution_beta,2024-10-23,KRW-BIGTIME,S01+S02+S03,bull_quiet,1,2.595419847328251,-12.099236641221369,0,0,0
distribution_beta,2024-10-25,KRW-BIGTIME,S01,bull_quiet,2,8.187863674147966,-1.0390689941812137,1,0,1
distribution_beta,2024-10-27,KRW-BIGTIME,S01+S02+S03,bull_quiet,1,2.880820836621933,-2.2494080505130243,0,0,0
distribution_beta,2024-10-30,KRW-BIGTIME,S02,bull_quiet,7,1.0044194455604671,-6.508638007231826,0,0,0
distribution_beta,2024-11-29,KRW-BIGTIME,S02,bull_volatile,8,2.3184601924759463,0.8748906386701671,0,0,0
distribution_beta,2024-12-05,KRW-BIGTIME,S02,bull_volatile,5,3.62644415917841,2.053915275994856,0,0,0
distribution_beta,2024-12-08,KRW-BIGTIME,S02,bull_volatile,1,8.289996940960553,-4.89446313857449,1,0,1
distribution_beta,2024-12-25,KRW-BIGTIME,S02,bull_quiet,5,8.732513777024153,-4.5358202628232425,1,0,1
distribution_beta,2024-08-11,KRW-BLAST,S01+S02,bear_volatile,5,4.909881914232428,-6.401491609695464,1,0,0
distribution_beta,2024-08-13,KRW-BLAST,S01,bear_volatile,8,4.828462515883092,2.414231257941557,0,0,0
distribution_beta,2024-08-18,KRW-BLAST,S02,bear_volatile,4,6.684141546526878,-1.245085190039319,1,0,1
distribution_beta,2024-08-24,KRW-BLAST,S02,bear_volatile,10,5.2899936265137,1.912045889101344,0,0,1
distribution_beta,2024-09-13,KRW-BLAST,S02,bear_quiet,10,4.575163398692816,1.388888888888884,1,0,0
distribution_beta,2024-09-19,KRW-BLAST,S02+S03,bear_quiet,5,6.151537884471114,1.875468867216812,1,0,1
distribution_beta,2024-09-28,KRW-BLAST,S02,bear_quiet,3,2.76839972991223,-1.82309250506415,0,0,0
distribution_beta,2024-11-10,KRW-BLAST,S01+S02,bull_quiet,7,3.0864197530864117,0.4629629629629539,0,0,0
distribution_beta,2024-11-26,KRW-BLAST,S02,bull_volatile,6,12.524590163934434,1.9016393442622848,1,0,1
distribution_beta,2024-12-07,KRW-BLAST,S01+S02,bull_volatile,7,10.89494163424125,-4.6692607003890885,1,0,1
distribution_beta,2024-08-13,KRW-BLUR,S01+S02+S03,bear_volatile,2,3.685612788632331,1.2877442273534712,0,0,0
distribution_beta,2024-08-18,KRW-BLUR,S01+S02+S03,bear_volatile,1,4.030226700251904,-3.610411418975645,1,0,0
distribution_beta,2024-08-22,KRW-BLUR,S02+S03,bear_volatile,4,2.374999999999994,1.2499999999999956,0,0,0
distribution_beta,2024-08-24,KRW-BLUR,S02,bear_volatile,1,4.914285714285716,1.6761904761904756,1,0,0
distribution_beta,2024-09-05,KRW-BLUR,S01+S02,bear_volatile,4,6.02181128496917,1.8966334755808445,0,0,1
distribution_beta,2024-09-09,KRW-BLUR,S01,bear_quiet,5,6.16758826031476,3.360272224585281,0,0,1
distribution_beta,2024-09-13,KRW-BLUR,S02+S03,bear_quiet,9,1.040832666132907,-0.6405124099279513,0,0,0
distribution_beta,2024-09-19,KRW-BLUR,S01+S02+S03,bear_quiet,4,5.450500556173532,1.6314423433444691,1,0,1
distribution_beta,2024-09-21,KRW-BLUR,S01+S02+S03,bear_quiet,4,2.121926574604238,-1.1114853486022036,0,0,0
distribution_beta,2024-09-25,KRW-BLUR,S02+S03,bear_quiet,1,8.971902937420184,-0.319284802043418,1,0,1
distribution_beta,2024-10-05,KRW-BLUR,S02,bear_quiet,3,4.405286343612325,1.999322263639436,0,0,0
distribution_beta,2024-10-14,KRW-BLUR,S01+S02+S03,bear_quiet,4,3.869047619047628,2.678571428571419,1,0,0
distribution_beta,2024-10-21,KRW-BLUR,S01+S02+S03,bull_quiet,1,,-6.185567010309279,0,0,0
distribution_beta,2024-11-06,KRW-BLUR,S02,bull_quiet,2,11.636363636363644,10.545454545454549,1,0,1
distribution_beta,2024-12-01,KRW-BLUR,S02,bull_volatile,6,12.328767123287676,4.500978473581219,0,0,1
distribution_beta,2024-12-13,KRW-BLUR,S02,bull_quiet,3,0.8928571428571397,-2.3214285714285743,0,0,0
distribution_beta,2024-12-08,KRW-BONK,S02,bull_volatile,4,4.992272024729538,-0.911901081916533,1,0,0
distribution_beta,2024-08-18,KRW-BORA,S01+S02,bear_volatile,5,0.2444987775061191,-1.2224938875305624,0,0,0
distribution_beta,2024-08-29,KRW-BORA,S02,bear_volatile,4,1.6640253565768592,-3.4865293185419977,0,0,0
distribution_beta,2024-10-06,KRW-BORA,S02+S03,bear_quiet,2,10.418195157740271,3.668378576669107,1,0,1
distribution_beta,2024-11-25,KRW-BORA,S02,bull_volatile,4,3.849721706864573,-8.719851576994431,1,0,0
distribution_beta,2024-11-28,KRW-BORA,S02,bull_volatile,10,0.1383763837638385,-1.845018450184499,0,0,0
distribution_beta,2024-12-09,KRW-BORA,S02,bull_volatile,4,7.530500631047543,-13.336137989061836,1,0,1
distribution_beta,2024-12-12,KRW-BORA,S02,bull_quiet,8,2.4649589173513675,-0.6283228612856462,0,0,0
distribution_beta,2024-12-15,KRW-BORA,S01+S02,bull_quiet,1,29.886104783599095,22.095671981776757,1,1,1
distribution_beta,2024-12-16,KRW-BORA,S01+S02+S03,bull_quiet,2,4.555638536221052,-9.372666168782684,1,0,0
distribution_beta,2024-12-23,KRW-BORA,S02,bull_quiet,5,0.0465983224603894,-1.304753028890948,0,0,0
distribution_beta,2024-08-09,KRW-BOUNTY,S02,bear_volatile,10,3.536931818181821,2.2727272727272707,0,0,0
distribution_beta,2024-08-20,KRW-BOUNTY,S01+S02+S03,bear_volatile,2,2.581777165058252,-7.131219451059046,0,0,0
distribution_beta,2024-09-03,KRW-BOUNTY,S01+S02,bear_volatile,5,0.1017441860465151,-5.523255813953487,0,0,0
distribution_beta,2024-09-18,KRW-BOUNTY,S01+S02,bear_quiet,3,,-2.8652906029331904,0,0,0
distribution_beta,2024-10-03,KRW-BOUNTY,S01,bear_quiet,3,,-2.722948870392383,0,0,0
distribution_beta,2024-10-17,KRW-BOUNTY,S01+S02,bull_quiet,4,11.727748691099473,3.874345549738223,1,0,1
distribution_beta,2024-11-01,KRW-BOUNTY,S01+S02+S03,bull_quiet,1,9.810981098109806,-2.1402140214021426,1,0,1
distribution_beta,2024-11-06,KRW-BOUNTY,S02,bull_quiet,10,6.880630630630624,6.858108108108119,0,0,1
distribution_beta,2024-07-30,KRW-BSV,S02+S03,bull_quiet,1,8.36260470143204,-1.283436908943525,0,0,1
distribution_beta,2024-09-05,KRW-BSV,S02,bear_volatile,6,4.545454545454541,0.454545454545463,0,0,0
distribution_beta,2024-09-11,KRW-BSV,S02+S03,bear_quiet,6,0.8158508158508049,-2.957459207459212,0,0,0
distribution_beta,2024-10-29,KRW-BSV,S02+S03,bull_quiet,5,4.8980747451868645,3.05775764439411,1,0,0
distribution_beta,2024-11-14,KRW-BSV,S02,bull_volatile,8,4.386633286165242,-1.4912376183737863,0,0,0
distribution_beta,2024-08-21,KRW-BTT,S02+S03,bear_volatile,4,13.951545530492917,4.093567251461994,0,0,1
distribution_beta,2024-09-09,KRW-BTT,S02+S03,bear_quiet,9,5.228758169934644,0.4901960784313708,1,0,1
distribution_beta,2024-11-24,KRW-BTT,S02,bull_volatile,7,13.953488372093004,-0.1550387596899294,1,0,1
distribution_beta,2024-12-23,KRW-BTT,S02,bull_quiet,6,9.473684210526322,2.631578947368429,1,0,1
distribution_beta,2024-10-26,KRW-CARV,S02,bull_quiet,1,14.742451154529302,8.348134991119016,1,0,1
distribution_beta,2024-10-27,KRW-CARV,S02+S03,bull_quiet,2,2.1311475409836023,-7.21311475409836,0,0,0
distribution_beta,2024-11-03,KRW-CARV,S01+S02,bull_quiet,1,6.467259498787392,-8.407437348423608,1,0,1
distribution_beta,2024-11-29,KRW-CARV,S01+S02,bull_volatile,4,6.5551839464882855,-4.347826086956519,1,0,1
distribution_beta,2024-12-06,KRW-CARV,S02,bull_volatile,2,16.584766584766577,-5.098280098280094,1,0,1
distribution_beta,2024-12-18,KRW-CARV,S01+S02+S03,bull_quiet,1,4.265091863517068,-12.86089238845144,1,0,0
distribution_beta,2024-12-22,KRW-CARV,S01+S02+S03,bull_quiet,4,3.7135278514588874,-8.222811671087538,1,0,0
distribution_beta,2024-11-13,KRW-CBK,S02,bull_volatile,7,0.1412002017145752,-9.147755925365608,0,0,0
distribution_beta,2024-11-27,KRW-CBK,S02,bull_volatile,5,8.027327070879586,2.732707087959008,1,0,1
distribution_beta,2024-11-30,KRW-CBK,S02,bull_volatile,8,2.8436018957346043,1.9747235387045812,0,0,0
distribution_beta,2024-09-20,KRW-CELO,S02,bear_quiet,6,10.084770534931309,0.6138555977784232,1,0,1
distribution_beta,2024-09-26,KRW-CELO,S02+S03,bear_quiet,1,2.969959035047798,-4.608557123350021,0,0,0
distribution_beta,2024-10-02,KRW-CELO,S01+S02,bear_quiet,2,5.871419199650108,-0.743494423791824,1,0,1
distribution_beta,2024-10-06,KRW-CELO,S02+S03,bear_quiet,4,11.808790763621646,0.6785497265545892,1,0,1
distribution_beta,2024-10-11,KRW-CELO,S01+S02+S03,bear_quiet,1,2.310536044362288,1.8484288354898348,0,0,0
distribution_beta,2024-10-19,KRW-CELO,S02,bull_quiet,6,3.356282271944933,1.2908777969018903,0,0,0
distribution_beta,2024-12-01,KRW-CELO,S02,bull_volatile,10,6.269592476489039,1.6457680250783646,0,0,1
distribution_beta,2024-09-26,KRW-CHZ,S02,bear_quiet,4,6.075607560756091,2.666516651665174,0,0,1
distribution_beta,2024-10-08,KRW-CHZ,S01+S02,bear_quiet,3,0.9771986970684045,-2.833876221498366,0,0,0
distribution_beta,2024-10-10,KRW-CHZ,S01+S02+S03,bear_quiet,2,6.518782044574656,-1.7264832060269852,0,0,1
distribution_beta,2024-10-14,KRW-CHZ,S02+S03,bear_quiet,1,5.13326752221126,2.073050345508398,0,0,1
distribution_beta,2024-10-16,KRW-CHZ,S01+S02+S03,bull_quiet,1,0.3587443946188484,-6.636771300448441,0,0,0
distribution_beta,2024-11-25,KRW-CHZ,S02,bull_volatile,8,,-7.236842105263164,0,0,0
distribution_beta,2024-12-12,KRW-CHZ,S02,bull_quiet,3,5.1764705882352935,-1.1176470588235343,1,0,1
distribution_beta,2024-09-15,KRW-CKB,S02,bear_quiet,3,19.928278688524603,15.778688524590168,1,0,1
distribution_beta,2024-09-16,KRW-CKB,S02,bear_quiet,3,6.415929203539816,-3.6283185840708,1,0,1
distribution_beta,2024-09-19,KRW-CKB,S02,bear_quiet,10,2.5472473294987807,-1.2736236647493793,0,0,0
distribution_beta,2024-09-29,KRW-CKB,S01+S02,bear_quiet,1,,-3.4864643150122943,0,0,0
distribution_beta,2024-10-27,KRW-CKB,S02,bull_quiet,6,0.69407367859049,-0.9076348104645082,0,0,0
distribution_beta,2024-11-07,KRW-CKB,S02,bull_quiet,6,5.45356371490282,-0.9719222462203024,1,0,1
distribution_beta,2024-08-10,KRW-CRO,S01+S02,bear_volatile,10,7.539984767707519,0.913937547600896,1,0,1
distribution_beta,2024-11-07,KRW-CRO,S02+S03,bull_quiet,2,9.067796610169475,7.457627118644061,1,0,1
distribution_beta,2024-11-08,KRW-CRO,S02+S03,bull_quiet,9,27.150749802683507,19.573796369376485,0,1,1
