set_name,filter_q,n_hold,exit,fill,vfamily,n,n_blocks,n_entry_days,avg_hold_days,net_mean,net_median,hit,deep_loss_freq,worst,cvar95,mdd,cum,sharpe_block,sortino_block,sharpe_nom,sortino_nom,pct_tp,pct_sl,pct_gap_exit,excess_mkt_mean,excess_mkt_pos_frac,btc_window_mean
C3_filt_q0.6,0.6,2,trail_dd0.08,gap,trail,2400,400,800,1.9354166666666666,-0.0021946876967180494,-0.008325194841154014,0.42916666666666664,0.20208333333333334,-0.08150000000000007,-0.08149999999999995,-0.9470557479694397,-0.9314974532211968,-0.7417552874626107,-1.5109213979144933,-0.8554771072538131,-1.8564874280650552,0.0,0.0,0.04791666666666667,-0.004593209981429023,0.37375,0.00017472949541669095
C3_filt_q0.6,0.6,2,trail_dd0.08,opt,trail,2400,400,800,1.9354166666666666,-0.0006507232701150451,-0.007086288416075668,0.43583333333333335,0.19666666666666666,-0.08150000000000007,-0.08149999999999995,-0.858285627971697,-0.7691074350959122,-0.21741454219299775,-0.45077169783159904,-0.2502447940387113,-0.5513775896374328,0.0,0.0,0.0,-0.0030492455548260197,0.38166666666666665,0.00017472949541669095
C3_filt_q0.6,0.6,3,bracket_tp0.08_sl0.05,gap,bracket,2400,267,800,2.189583333333333,-0.0024558301917822216,-0.01832039246118017,0.4058333333333333,0.4275,-0.051500000000000004,-0.0515,-0.9309929253488957,-0.9286704362498767,-0.9086505309011061,-1.8366740258992642,-1.1398542989337537,-2.532904777574232,0.22708333333333333,0.4275,0.0,-0.005997951742982989,0.40208333333333335,0.000295246067993941
C3_filt_q0.6,0.6,3,bracket_tp0.08_sl0.05,opt,bracket,2400,267,800,2.189583333333333,-0.0024558301917822216,-0.01832039246118017,0.4058333333333333,0.4275,-0.051500000000000004,-0.0515,-0.9309929253488957,-0.9286704362498767,-0.9086505309011061,-1.8366740258992642,-1.1398542989337537,-2.532904777574232,0.22708333333333333,0.4275,0.0,-0.005997951742982989,0.40208333333333335,0.000295246067993941
C3_filt_q0.6,0.6,3,bracket_tp0.12_sl0.05,gap,bracket,2400,267,800,2.3141666666666665,-0.0020395202242868456,-0.022295728038507934,0.38125,0.44125,-0.051500000000000004,-0.0515,-0.9364389897279595,-0.9155120118779401,-0.6711813811855336,-1.4853568001070472,-0.8443073245750247,-2.3473110415494247,0.12541666666666668,0.44125,0.0,-0.005581641775487614,0.385,0.000295246067993941
C3_filt_q0.6,0.6,3,bracket_tp0.12_sl0.05,opt,bracket,2400,267,800,2.3141666666666665,-0.0020395202242868456,-0.022295728038507934,0.38125,0.44125,-0.051500000000000004,-0.0515,-0.9364389897279595,-0.9155120118779401,-0.6711813811855336,-1.4853568001070472,-0.8443073245750247,-2.3473110415494247,0.12541666666666668,0.44125,0.0,-0.005581641775487614,0.385,0.000295246067993941
C3_filt_q0.6,0.6,3,holdN,opt,holdN,2400,267,800,2.99875,-0.003513031057209833,-0.007869685167153527,0.4320833333333333,0.23416666666666666,-0.2912504456327986,-0.15694628201659377,-0.9964718238035533,-0.9903174209110029,-0.7320951919752714,-1.1556133709277,-0.9807460659111171,-1.666940833311356,0.0,0.0,0.0,-0.0070551526084106,0.34625,0.000295246067993941
C3_filt_q0.6,0.6,3,trail_dd0.08,gap,trail,2400,267,800,2.6304166666666666,-0.0035614977417007766,-0.013508695645475298,0.40208333333333335,0.26875,-0.08150000000000007,-0.08149999999999995,-0.9869031322045119,-0.9810713089445123,-0.9993795405715832,-2.105338628547739,-1.2635791433939374,-2.928952493405627,0.0,0.0,0.07041666666666667,-0.007103619292901544,0.36875,0.000295246067993941
C3_filt_q0.6,0.6,3,trail_dd0.08,opt,trail,2400,267,800,2.6304166666666666,-0.0012770157603003674,-0.01207962903741605,0.41041666666666665,0.26208333333333333,-0.08150000000000007,-0.08149999999999995,-0.9409114058599538,-0.8894181143727082,-0.3502661346028887,-0.7685602311537266,-0.437378278457511,-1.0466593570651697,0.0,0.0,0.0,-0.004819137311501136,0.37958333333333333,0.000295246067993941
C3_filt_q0.6,0.6,5,bracket_tp0.08_sl0.05,gap,bracket,2400,160,800,2.783333333333333,-0.0024565089272118594,-0.051500000000000004,0.395,0.5129166666666667,-0.051500000000000004,-0.0515,-0.9380005108229973,-0.9363063728359806,-0.7111127983185237,-1.470876107395702,-1.0546055312073277,-2.4607850959345723,0.2925,0.5129166666666667,0.0,-0.008884943704509644,0.43375,0.0006685769604397773
