head,regime,liq,topK_pct,n_sub,base_rate_pct,n_top,precision_pct,lift,active_days,total_days,active_pct_of_period,avg_fail_eod_pct,worst5_fail_eod_pct
h3_eod_3_24h,bull_volatile,top50,2.0,13400,14.910447761194028,268,17.16417910447761,1.1511511511511512,32,268,11.940298507462686,-1.1148718151164134,-7.173055403818479
h3_eod_3_24h,bear_all,all,0.1,16486,17.208540579885963,16,31.25,1.8159587592527318,1,132,0.7575757575757576,1.8781268544645224,
h3_eod_3_24h,bear_all,all,0.5,16486,17.208540579885963,82,13.414634146341465,0.7795335161670264,2,132,1.5151515151515151,2.3012559726726463,0.5505914544816193
h3_eod_3_24h,bear_all,all,1.0,16486,17.208540579885963,164,12.804878048780488,0.7441001745230705,5,132,3.787878787878788,2.788423677830971,0.6092987894458579
h3_eod_3_24h,bear_all,all,2.0,16486,17.208540579885963,329,10.030395136778116,0.5828730850367431,26,132,19.696969696969695,1.6589723883227265,-3.1429904169974794
h3_eod_3_24h,bear_all,top100,0.1,13200,17.204545454545457,13,38.46153846153847,2.235545168173966,1,132,0.7575757575757576,1.8324526194154949,
h3_eod_3_24h,bear_all,top100,0.5,13200,17.204545454545457,66,15.151515151515152,0.8806693086745927,2,132,1.5151515151515151,2.3731109184766366,0.5145648002790881
h3_eod_3_24h,bear_all,top100,1.0,13200,17.204545454545457,132,15.151515151515152,0.8806693086745927,5,132,3.787878787878788,2.8836134781664584,0.5527405470197277
h3_eod_3_24h,bear_all,top100,2.0,13200,17.204545454545457,264,11.742424242424242,0.6825187142228093,26,132,19.696969696969695,1.5634695273084958,-3.4277710434327453
h3_eod_3_24h,bear_all,top50,0.1,6600,17.31818181818182,6,33.33333333333333,1.9247594050743655,1,132,0.7575757575757576,1.6391395304174883,
h3_eod_3_24h,bear_all,top50,0.5,6600,17.31818181818182,33,18.181818181818183,1.0498687664041995,2,132,1.5151515151515151,2.152414131751908,0.2210631952395037
h3_eod_3_24h,bear_all,top50,1.0,6600,17.31818181818182,66,16.666666666666664,0.9623797025371827,4,132,3.0303030303030303,2.701945965897895,0.08680285706399449
h3_eod_3_24h,bear_all,top50,2.0,6600,17.31818181818182,132,14.393939393939394,0.831146106736658,24,132,18.181818181818183,1.200555068383529,-4.180421048708212
h4_eod_5_24h,all,all,0.1,105656,11.456992503975165,105,20.952380952380953,1.828785429082827,7,780,0.8974358974358974,-2.5850928964451763,-8.994826219224011
h4_eod_5_24h,all,all,0.5,105656,11.456992503975165,528,12.68939393939394,1.1075676216940158,14,780,1.7948717948717947,-0.5034864617121574,-7.5881523272214535
h4_eod_5_24h,all,all,1.0,105656,11.456992503975165,1056,12.68939393939394,1.1075676216940158,54,780,6.923076923076923,-0.2476392997860768,-6.398374306234661
h4_eod_5_24h,all,all,2.0,105656,11.456992503975165,2113,16.753431140558448,1.4622887406747982,165,780,21.153846153846153,-0.5174491088455423,-6.4817974971558545
h4_eod_5_24h,all,top100,0.1,78000,12.223076923076922,78,20.51282051282051,1.6782043213761275,7,780,0.8974358974358974,-2.6377702909856504,-9.387153880672663
h4_eod_5_24h,all,top100,0.5,78000,12.223076923076922,390,13.076923076923078,1.0698552548772815,16,780,2.051282051282051,-0.6624255489875414,-7.969618690834578
h4_eod_5_24h,all,top100,1.0,78000,12.223076923076922,780,13.846153846153847,1.1327879169288861,54,780,6.923076923076923,-0.3857413781711176,-7.26276982344501
h4_eod_5_24h,all,top100,2.0,78000,12.223076923076922,1560,17.692307692307693,1.4474512271869102,156,780,20.0,-0.70076955678238,-7.203825577564209
h4_eod_5_24h,all,top50,0.1,39000,12.830769230769231,39,12.82051282051282,0.9992006394884091,7,780,0.8974358974358974,-2.4378588238272414,-9.31591455096573
h4_eod_5_24h,all,top50,0.5,39000,12.830769230769231,195,11.794871794871794,0.9192645883293364,17,780,2.1794871794871793,-0.4541220872841919,-8.431340861130467
h4_eod_5_24h,all,top50,1.0,39000,12.830769230769231,390,14.871794871794872,1.1590727418065547,52,780,6.666666666666667,-0.646156894064454,-7.922502275026194
h4_eod_5_24h,all,top50,2.0,39000,12.830769230769231,780,18.461538461538463,1.4388489208633093,130,780,16.666666666666664,-0.9842371166905358,-7.674473903221967
h4_eod_5_24h,bull_all,all,0.1,89170,11.216776942918022,89,21.34831460674157,1.903248563770392,4,648,0.6172839506172839,-2.9362827223379178,-9.224509666178756
h4_eod_5_24h,bull_all,all,0.5,89170,11.216776942918022,445,14.606741573033707,1.3022227015271102,12,648,1.8518518518518516,-1.329554786386721,-7.929857801844609
h4_eod_5_24h,bull_all,all,1.0,89170,11.216776942918022,891,14.702581369248035,1.3107670272903893,38,648,5.864197530864197,-0.9286865096738304,-7.133974122702097
h4_eod_5_24h,bull_all,all,2.0,89170,11.216776942918022,1783,18.50813236118901,1.6500401546163006,125,648,19.290123456790123,-1.0197073566813648,-7.149172398691801
h4_eod_5_24h,bull_all,top100,0.1,64800,12.030864197530864,64,20.3125,1.6883658286300667,4,648,0.6172839506172839,-2.9371010668351194,-9.20417913936702
h4_eod_5_24h,bull_all,top100,0.5,64800,12.030864197530864,324,14.814814814814813,1.2314007183170856,13,648,2.006172839506173,-1.650294760531192,-8.185372736189498
h4_eod_5_24h,bull_all,top100,1.0,64800,12.030864197530864,648,16.51234567901235,1.3724987172909184,40,648,6.172839506172839,-1.1997630821838947,-7.719298245614037
h4_eod_5_24h,bull_all,top100,2.0,64800,12.030864197530864,1296,19.290123456790123,1.603386351975372,118,648,18.209876543209877,-1.2436670589422265,-7.608777772019251
h4_eod_5_24h,bull_all,top50,0.1,32400,12.5,32,15.625,1.25,4,648,0.6172839506172839,-2.847713754160669,-8.982730915172759
h4_eod_5_24h,bull_all,top50,0.5,32400,12.5,162,15.432098765432098,1.2345679012345678,15,648,2.314814814814815,-1.7273541893096922,-8.693129022250117
h4_eod_5_24h,bull_all,top50,1.0,32400,12.5,324,18.51851851851852,1.4814814814814814,39,648,6.018518518518518,-1.416226509845807,-8.250387992648562
h4_eod_5_24h,bull_all,top50,2.0,32400,12.5,648,19.290123456790123,1.5432098765432098,102,648,15.74074074074074,-1.540830083691318,-8.123029177589522
h4_eod_5_24h,bull_quiet,all,0.1,57000,10.843859649122807,57,5.263157894736842,0.4853583562530335,4,380,1.0526315789473684,-1.7723400318277283,-5.218129478492307
h4_eod_5_24h,bull_quiet,all,0.5,57000,10.843859649122807,285,9.12280701754386,0.841287817505258,8,380,2.1052631578947367,-0.20130021971004128,-4.245913375492188
h4_eod_5_24h,bull_quiet,all,1.0,57000,10.843859649122807,570,12.456140350877194,1.1486814431321792,31,380,8.157894736842106,-0.2663534613358015,-5.092451908796627
h4_eod_5_24h,bull_quiet,all,2.0,57000,10.843859649122807,1140,15.526315789473685,1.431807150946449,90,380,23.684210526315788,-0.9517759114085634,-6.522280655533189
h4_eod_5_24h,bull_quiet,top100,0.1,38000,11.955263157894738,38,7.894736842105263,0.6603565925599824,3,380,0.7894736842105263,-2.172907313733527,-4.835696422244018
h4_eod_5_24h,bull_quiet,top100,0.5,38000,11.955263157894738,190,10.526315789473683,0.8804754567466432,8,380,2.1052631578947367,-0.3144899763857753,-4.554545216381936
h4_eod_5_24h,bull_quiet,top100,1.0,38000,11.955263157894738,380,14.210526315789473,1.1886418666079683,29,380,7.631578947368421,-0.4572297604918756,-5.2338838540945485
h4_eod_5_24h,bull_quiet,top100,2.0,38000,11.955263157894738,760,16.973684210526315,1.419766674003962,72,380,18.947368421052634,-1.127662883924904,-6.509286216644772
h4_eod_5_24h,bull_quiet,top50,0.1,19000,12.547368421052632,19,5.263157894736842,0.4194630872483221,3,380,0.7894736842105263,-1.8309807582922728,
h4_eod_5_24h,bull_quiet,top50,0.5,19000,12.547368421052632,95,20.0,1.5939597315436242,10,380,2.631578947368421,-0.4075032087255807,-5.45624422972767
h4_eod_5_24h,bull_quiet,top50,1.0,19000,12.547368421052632,190,16.842105263157894,1.3422818791946307,26,380,6.842105263157896,-0.8118092611839522,-5.820421306405239
h4_eod_5_24h,bull_quiet,top50,2.0,19000,12.547368421052632,380,19.736842105263158,1.572986577181208,62,380,16.315789473684212,-1.3335619180003566,-7.162389584918529
h4_eod_5_24h,bull_volatile,all,0.1,32170,11.877525645010879,32,31.25,2.631019366657943,2,268,0.7462686567164178,-3.990349557086706,-9.387153880672663
h4_eod_5_24h,bull_volatile,all,0.5,32170,11.877525645010879,160,24.375,2.0521951059931953,4,268,1.4925373134328357,-3.118149740259949,-9.4074844074844
h4_eod_5_24h,bull_volatile,all,1.0,32170,11.877525645010879,321,19.003115264797508,1.5999220572324937,9,268,3.3582089552238807,-2.0907728316621106,-8.609253406815274
h4_eod_5_24h,bull_volatile,all,2.0,32170,11.877525645010879,643,22.08398133748056,1.859308242938366,45,268,16.791044776119403,-1.2849630846989006,-7.918178818871658
h4_eod_5_24h,bull_volatile,top100,0.1,26800,12.138059701492537,26,23.076923076923077,1.9012036226914801,2,268,0.7462686567164178,-3.9705721090014015,-9.472498016830736
h4_eod_5_24h,bull_volatile,top100,0.5,26800,12.138059701492537,134,23.88059701492537,1.9674146941284967,4,268,1.4925373134328357,-3.3394103238648505,-9.392197412161648
h4_eod_5_24h,bull_volatile,top100,1.0,26800,12.138059701492537,268,19.402985074626866,1.5985244389794038,14,268,5.223880597014925,-2.349355088778069,-8.695515163617564
h4_eod_5_24h,bull_volatile,top100,2.0,26800,12.138059701492537,536,22.761194029850746,1.8751921303412233,46,268,17.16417910447761,-1.4179792851419255,-7.970634038406511
h4_eod_5_24h,bull_volatile,top50,0.1,13400,12.432835820895523,13,15.384615384615385,1.2374180441407332,2,268,0.7462686567164178,-3.808014014143954,
h4_eod_5_24h,bull_volatile,top50,0.5,13400,12.432835820895523,67,16.417910447761194,1.3205282112845138,4,268,1.4925373134328357,-3.109865545273529,-9.238182216217291
h4_eod_5_24h,bull_volatile,top50,1.0,13400,12.432835820895523,134,18.65671641791045,1.5006002400960385,14,268,5.223880597014925,-2.5058548670039276,-8.943861745552773
h4_eod_5_24h,bull_volatile,top50,2.0,13400,12.432835820895523,268,19.029850746268657,1.530612244897959,42,268,15.671641791044777,-1.8269878311957595,-8.567286740793852
h4_eod_5_24h,bear_all,all,0.1,16486,12.756278054106515,16,6.25,0.4899548264384213,3,132,2.272727272727273,4.007590375901066,
h4_eod_5_24h,bear_all,all,0.5,16486,12.756278054106515,82,3.6585365853658534,0.2868028252322466,3,132,2.272727272727273,3.3381450152665137,0.629590997238052
h4_eod_5_24h,bear_all,all,1.0,16486,12.756278054106515,164,4.878048780487805,0.38240376697632883,12,132,9.090909090909092,2.60724835551299,-2.243004989541425
h4_eod_5_24h,bear_all,all,2.0,16486,12.756278054106515,329,10.33434650455927,0.8101380716793349,35,132,26.515151515151516,1.527734566594611,-3.047598702953941
h4_eod_5_24h,bear_all,top100,0.1,13200,13.166666666666666,13,7.6923076923076925,0.584225900681597,3,132,2.272727272727273,4.03813563700253,
h4_eod_5_24h,bear_all,top100,0.5,13200,13.166666666666666,66,4.545454545454546,0.3452243958573073,3,132,2.272727272727273,3.4910159666166707,0.6311006135518271
h4_eod_5_24h,bear_all,top100,1.0,13200,13.166666666666666,132,6.0606060606060606,0.4602991944764097,12,132,9.090909090909092,2.636016993375409,-2.1361082578151858
h4_eod_5_24h,bear_all,top100,2.0,13200,13.166666666666666,264,11.363636363636363,0.8630609896432682,35,132,26.515151515151516,1.4256895401242837,-3.192695999002868
h4_eod_5_24h,bear_all,top50,0.1,6600,14.454545454545453,6,0.0,0.0,3,132,2.272727272727273,4.303614678943438,
h4_eod_5_24h,bear_all,top50,0.5,6600,14.454545454545453,33,6.0606060606060606,0.41928721174004197,3,132,2.272727272727273,3.496391995917304,0.7645622351504677
h4_eod_5_24h,bear_all,top50,1.0,6600,14.454545454545453,66,4.545454545454546,0.3144654088050315,8,132,6.0606060606060606,2.59755165954765,-1.3539794510711833
h4_eod_5_24h,bear_all,top50,2.0,6600,14.454545454545453,132,12.121212121212121,0.8385744234800839,27,132,20.454545454545457,1.2040467017221035,-3.1234443437682446
h5_tail_20,all,all,0.1,105656,1.5607253729083064,105,12.380952380952381,7.9328193132923275,67,780,8.58974358974359,-3.173329182648274,-14.184264390000939
h5_tail_20,all,all,0.5,105656,1.5607253729083064,528,10.606060606060606,6.795596964183987,225,780,28.846153846153843,-2.27065165075428,-13.15904279647533
h5_tail_20,all,all,1.0,105656,1.5607253729083064,1056,9.943181818181818,6.370872153922487,334,780,42.82051282051282,-2.0928559311850834,-12.409633400350772
h5_tail_20,all,all,2.0,105656,1.5607253729083064,2113,7.4775201135825835,4.791054367014442,445,780,57.05128205128205,-1.7439689114669061,-11.337555749407182
h5_tail_20,all,top100,0.1,78000,1.7512820512820513,78,14.102564102564102,8.052708638360174,55,780,7.051282051282051,-3.0088726534961667,-13.221039218761643
h5_tail_20,all,top100,0.5,78000,1.7512820512820513,390,11.538461538461538,6.588579795021962,175,780,22.435897435897438,-2.648368332190139,-13.259543077469354
h5_tail_20,all,top100,1.0,78000,1.7512820512820513,780,10.0,5.710102489019034,294,780,37.69230769230769,-2.252188336656649,-12.4897866327169
h5_tail_20,all,top100,2.0,78000,1.7512820512820513,1560,8.269230769230768,4.721815519765739,397,780,50.8974358974359,-1.8440863033052934,-11.855364264467443
h5_tail_20,all,top50,0.1,39000,2.3384615384615386,39,7.6923076923076925,3.2894736842105265,31,780,3.974358974358974,-3.8108082278991304,-12.646851310175663
h5_tail_20,all,top50,0.5,39000,2.3384615384615386,195,14.358974358974358,6.140350877192982,101,780,12.94871794871795,-2.9417202502495776,-14.442665691249266
h5_tail_20,all,top50,1.0,39000,2.3384615384615386,390,12.307692307692308,5.2631578947368425,185,780,23.717948717948715,-2.75940785687394,-13.26545074111875
h5_tail_20,all,top50,2.0,39000,2.3384615384615386,780,10.512820512820513,4.495614035087719,305,780,39.1025641025641,-2.5378043210365306,-12.868844622898957
h5_tail_20,bull_all,all,0.1,89170,1.581249299091623,89,12.359550561797752,7.816320025500039,61,648,9.41358024691358,-3.1526979311925203,-13.335178275148024
h5_tail_20,bull_all,all,0.5,89170,1.581249299091623,445,11.235955056179774,7.105745477727308,189,648,29.166666666666668,-2.43957641753113,-13.21928894203827
h5_tail_20,bull_all,all,1.0,89170,1.581249299091623,891,9.876543209876543,6.2460380001751155,292,648,45.06172839506173,-2.039819145077935,-12.551316758307271
h5_tail_20,bull_all,all,2.0,89170,1.581249299091623,1783,7.571508693213685,4.788308015417477,376,648,58.0246913580247,-1.7354796990099186,-11.565131357556703
h5_tail_20,bull_all,top100,0.1,64800,1.8055555555555554,64,12.5,6.923076923076923,49,648,7.561728395061729,-2.6960084692239974,-12.646851310175663
h5_tail_20,bull_all,top100,0.5,64800,1.8055555555555554,324,11.728395061728394,6.495726495726496,147,648,22.685185185185187,-2.76894305764605,-13.9522935505237
h5_tail_20,bull_all,top100,1.0,64800,1.8055555555555554,648,9.41358024691358,5.213675213675215,250,648,38.58024691358025,-2.1832612130015825,-12.759100651540898
h5_tail_20,bull_all,top100,2.0,64800,1.8055555555555554,1296,8.796296296296296,4.871794871794872,340,648,52.46913580246913,-1.7823246509510782,-12.095626160511651
h5_tail_20,bull_all,top50,0.1,32400,2.4012345679012346,32,6.25,2.6028277634961436,27,648,4.166666666666666,-2.8771776568464915,-11.503363353967865
h5_tail_20,bull_all,top50,0.5,32400,2.4012345679012346,162,12.345679012345679,5.141388174807197,89,648,13.734567901234568,-3.2084011697537727,-14.70106699249759
h5_tail_20,bull_all,top50,1.0,32400,2.4012345679012346,324,12.345679012345679,5.141388174807197,152,648,23.456790123456788,-2.9222075903800757,-13.983380417559669
h5_tail_20,bull_all,top50,2.0,32400,2.4012345679012346,648,10.030864197530864,4.177377892030848,260,648,40.123456790123456,-2.4960763335786162,-13.205268109194012
h5_tail_20,bull_quiet,all,0.1,57000,1.380701754385965,57,8.771929824561402,6.353240152477763,41,380,10.789473684210527,-2.549816090527253,-12.771108956463925
h5_tail_20,bull_quiet,all,0.5,57000,1.380701754385965,285,8.421052631578947,6.099110546378653,135,380,35.526315789473685,-2.1728968612063984,-12.337662337662337
h5_tail_20,bull_quiet,all,1.0,57000,1.380701754385965,570,8.596491228070176,6.226175349428209,203,380,53.421052631578945,-1.7174685740516795,-12.027027027027037
h5_tail_20,bull_quiet,all,2.0,57000,1.380701754385965,1140,6.228070175438597,4.510800508259212,256,380,67.36842105263158,-1.5136200847923151,-10.775669761414086
h5_tail_20,bull_quiet,top100,0.1,38000,1.644736842105263,38,13.157894736842104,8.0,30,380,7.894736842105263,-2.768856112371789,-11.565370045385412
h5_tail_20,bull_quiet,top100,0.5,38000,1.644736842105263,190,10.526315789473683,6.4,97,380,25.526315789473685,-2.722956075708691,-12.999451190869301
h5_tail_20,bull_quiet,top100,1.0,38000,1.644736842105263,380,7.105263157894736,4.32,170,380,44.73684210526316,-1.93377040234237,-12.194606919797755
h5_tail_20,bull_quiet,top100,2.0,38000,1.644736842105263,760,8.026315789473685,4.88,229,380,60.26315789473684,-1.5488139671298262,-11.537033860413324
h5_tail_20,bull_quiet,top50,0.1,19000,2.205263157894737,19,5.263157894736842,2.386634844868735,15,380,3.9473684210526314,-4.672665218749164,
h5_tail_20,bull_quiet,top50,0.5,19000,2.205263157894737,95,12.631578947368421,5.727923627684964,54,380,14.210526315789473,-2.703322889019394,-13.050688660612513
h5_tail_20,bull_quiet,top50,1.0,19000,2.205263157894737,190,10.0,4.534606205250597,104,380,27.368421052631582,-2.7438669324124367,-12.986854936104042
h5_tail_20,bull_quiet,top50,2.0,19000,2.205263157894737,380,8.157894736842106,3.6992840095465396,176,380,46.31578947368421,-2.2120690538758176,-12.357745347436069
h5_tail_20,bull_volatile,all,0.1,32170,1.9365868821883743,32,15.625,8.068318619582664,25,268,9.328358208955224,-2.2284334718320133,-12.804435352944996
h5_tail_20,bull_volatile,all,0.5,32170,1.9365868821883743,160,11.875,6.131922150882825,56,268,20.8955223880597,-2.588034756150656,-14.752747252747255
h5_tail_20,bull_volatile,all,1.0,32170,1.9365868821883743,321,11.526479750778815,5.9519559162528815,88,268,32.83582089552239,-2.7056054917182473,-13.346388297994011
h5_tail_20,bull_volatile,all,2.0,32170,1.9365868821883743,643,9.953343701399689,5.139631892038972,120,268,44.776119402985074,-2.130809511913033,-12.64212397340874
h5_tail_20,bull_volatile,top100,0.1,26800,2.0335820895522385,26,11.538461538461538,5.673959068454482,20,268,7.462686567164178,-2.277825842059939,-11.675076913908569
h5_tail_20,bull_volatile,top100,0.5,26800,2.0335820895522385,134,12.686567164179104,6.238532110091744,49,268,18.28358208955224,-3.0553077571582588,-15.658425859202616
h5_tail_20,bull_volatile,top100,1.0,26800,2.0335820895522385,268,12.686567164179104,6.238532110091744,82,268,30.597014925373134,-2.5956279364991284,-13.299936335841778
h5_tail_20,bull_volatile,top100,2.0,26800,2.0335820895522385,536,9.701492537313433,4.770642201834863,113,268,42.16417910447761,-2.2131108804855177,-12.616744819636914
h5_tail_20,bull_volatile,top50,0.1,13400,2.67910447761194,13,7.6923076923076925,2.8712234840368547,12,268,4.477611940298507,-1.396356823536162,
h5_tail_20,bull_volatile,top50,0.5,13400,2.67910447761194,67,13.432835820895523,5.013927576601672,33,268,12.313432835820896,-3.6727516143852723,-18.48606121242439
h5_tail_20,bull_volatile,top50,1.0,13400,2.67910447761194,134,13.432835820895523,5.013927576601672,51,268,19.029850746268657,-3.039402522957629,-15.681363403256718
h5_tail_20,bull_volatile,top50,2.0,13400,2.67910447761194,268,13.059701492537313,4.874651810584958,85,268,31.716417910447763,-2.915829077030538,-14.371795253550895
h5_tail_20,bear_all,all,0.1,16486,1.4497149096202837,16,18.75,12.933577405857742,13,132,9.848484848484848,-3.2387365069153087,
h5_tail_20,bear_all,all,0.5,16486,1.4497149096202837,82,9.75609756097561,6.729666292478825,39,132,29.545454545454547,-2.6568026357310908,-11.31291456999763
h5_tail_20,bear_all,all,1.0,16486,1.4497149096202837,164,9.146341463414634,6.309062149198898,59,132,44.696969696969695,-1.8975933665066342,-10.8645876329643
h5_tail_20,bear_all,all,2.0,16486,1.4497149096202837,329,6.079027355623101,4.19325711233483,81,132,61.36363636363637,-1.509347911892493,-9.748031496062993
h5_tail_20,bear_all,top100,0.1,13200,1.4848484848484849,13,23.076923076923077,15.54160125588697,10,132,7.575757575757576,-3.099791727065605,
h5_tail_20,bear_all,top100,0.5,13200,1.4848484848484849,66,9.090909090909092,6.122448979591836,35,132,26.515151515151516,-2.9373577399491113,-11.089395877747345
h5_tail_20,bear_all,top100,1.0,13200,1.4848484848484849,132,7.575757575757576,5.1020408163265305,54,132,40.909090909090914,-2.1521406165929466,-10.522596128917563
h5_tail_20,bear_all,top100,2.0,13200,1.4848484848484849,264,6.8181818181818175,4.591836734693877,75,132,56.81818181818182,-1.9152548542082284,-11.610939492998012
h5_tail_20,bear_all,top50,0.1,6600,2.0303030303030303,6,50.0,24.62686567164179,5,132,3.787878787878788,-5.1952771249183884,
h5_tail_20,bear_all,top50,0.5,6600,2.0303030303030303,33,12.121212121212121,5.970149253731344,20,132,15.151515151515152,-3.2497786912495705,-11.49918014687287
h5_tail_20,bear_all,top50,1.0,6600,2.0303030303030303,66,9.090909090909092,4.477611940298508,35,132,26.515151515151516,-3.0407005015621222,-11.089395877747345
h5_tail_20,bear_all,top50,2.0,6600,2.0303030303030303,132,7.575757575757576,3.7313432835820897,54,132,40.909090909090914,-2.2196631797514947,-10.522596128917563
h6_hit_5_24h,all,all,0.1,105656,22.14639963655637,105,74.28571428571429,3.3543020764013116,10,780,1.282051282051282,-0.18988577311154756,-8.491067916612035
h6_hit_5_24h,all,all,0.5,105656,22.14639963655637,528,50.189393939393945,2.2662552271723606,117,780,15.0,-2.3880728430975537,-10.81088056300975
h6_hit_5_24h,all,all,1.0,105656,22.14639963655637,1056,48.29545454545455,2.180736161996045,231,780,29.615384615384617,-2.610439649711502,-11.28692590571404
h6_hit_5_24h,all,all,2.0,105656,22.14639963655637,2113,47.46805489824894,2.143375703375952,431,780,55.25641025641026,-2.977491398666225,-11.6936866690273
h6_hit_5_24h,all,top100,0.1,78000,24.23076923076923,78,75.64102564102564,3.1216931216931214,9,780,1.153846153846154,-0.622397547311608,
h6_hit_5_24h,all,top100,0.5,78000,24.23076923076923,390,52.56410256410257,2.1693121693121693,97,780,12.435897435897436,-2.7469718936277276,-10.725565123440518
h6_hit_5_24h,all,top100,1.0,78000,24.23076923076923,780,51.53846153846153,2.126984126984127,199,780,25.51282051282051,-3.0762510862341066,-11.99181948566336
h6_hit_5_24h,all,top100,2.0,78000,24.23076923076923,1560,49.42307692307693,2.03968253968254,359,780,46.02564102564102,-3.2863108203178366,-12.062100291518833
h6_hit_5_24h,all,top50,0.1,39000,27.67948717948718,39,74.35897435897436,2.6864289022695695,8,780,1.0256410256410255,-1.280257428189816,
h6_hit_5_24h,all,top50,0.5,39000,27.67948717948718,195,56.92307692307692,2.0565076424270496,70,780,8.974358974358974,-3.9409972101375583,-20.42990366828519
h6_hit_5_24h,all,top50,1.0,39000,27.67948717948718,390,56.15384615384615,2.028716998610468,145,780,18.58974358974359,-4.230847829977314,-16.894137124226067
h6_hit_5_24h,all,top50,2.0,39000,27.67948717948718,780,53.84615384615385,1.9453450671607226,245,780,31.41025641025641,-4.154007841756624,-14.03942927097463
h6_hit_5_24h,bull_all,all,0.1,89170,22.017494673096333,89,34.831460674157306,1.5819901942212637,40,648,6.172839506172839,-3.185684090411631,-12.490674790777744
h6_hit_5_24h,bull_all,all,0.5,89170,22.017494673096333,445,39.550561797752806,1.7963243495673702,141,648,21.75925925925926,-2.815398965937427,-11.950218469488053
h6_hit_5_24h,bull_all,all,1.0,89170,22.017494673096333,891,41.30190796857464,1.8758677398043093,225,648,34.72222222222222,-2.9736826189878696,-12.009127463881635
h6_hit_5_24h,bull_all,all,2.0,89170,22.017494673096333,1783,42.680874929893434,1.9384982516673956,387,648,59.72222222222222,-3.099116091994607,-11.97469729340399
h6_hit_5_24h,bull_all,top100,0.1,64800,24.345679012345677,64,39.0625,1.604494168356998,37,648,5.709876543209877,-3.954706914467875,-21.656554154344697
h6_hit_5_24h,bull_all,top100,0.5,64800,24.345679012345677,324,42.901234567901234,1.7621703853955377,124,648,19.1358024691358,-3.1931364115549337,-12.041372909263128
h6_hit_5_24h,bull_all,top100,1.0,64800,24.345679012345677,648,44.135802469135804,1.8128803245436107,194,648,29.938271604938272,-3.311331485666419,-12.097989979438935
h6_hit_5_24h,bull_all,top100,2.0,64800,24.345679012345677,1296,44.83024691358025,1.8414046653144016,339,648,52.31481481481482,-3.428642315281003,-12.492328222166174
h6_hit_5_24h,bull_all,top50,0.1,32400,27.77469135802469,32,50.0,1.8002000222246919,25,648,3.8580246913580245,-7.258014312525468,
h6_hit_5_24h,bull_all,top50,0.5,32400,27.77469135802469,162,50.0,1.8002000222246919,85,648,13.117283950617283,-4.781992055985161,-22.03903095558547
h6_hit_5_24h,bull_all,top50,1.0,32400,27.77469135802469,324,51.54320987654321,1.8557617513057005,148,648,22.839506172839506,-4.442749219081463,-15.278113023777765
h6_hit_5_24h,bull_all,top50,2.0,32400,27.77469135802469,648,50.46296296296296,1.8168685409489946,226,648,34.876543209876544,-4.295611473193837,-14.67065868263473
h6_hit_5_24h,bull_quiet,all,0.1,57000,20.680701754385964,57,36.84210526315789,1.7814726840855104,19,380,5.0,-3.5580891494444553,-10.953306125993144
h6_hit_5_24h,bull_quiet,all,0.5,57000,20.680701754385964,285,37.89473684210527,1.832371903630811,84,380,22.105263157894736,-2.788535775903648,-9.86748380849904
h6_hit_5_24h,bull_quiet,all,1.0,57000,20.680701754385964,570,39.122807017543856,1.8917543264336611,145,380,38.15789473684211,-3.0399261378627407,-12.082604334986344
h6_hit_5_24h,bull_quiet,all,2.0,57000,20.680701754385964,1140,39.91228070175439,1.9299287410926365,239,380,62.89473684210526,-3.1270469711218385,-12.003455288217923
h6_hit_5_24h,bull_quiet,top100,0.1,38000,23.626315789473683,38,42.10526315789473,1.7821341055914457,19,380,5.0,-4.459966198692199,-7.214184060721067
h6_hit_5_24h,bull_quiet,top100,0.5,38000,23.626315789473683,190,43.684210526315795,1.8489641345511252,70,380,18.421052631578945,-3.43508708599541,-11.426710304436902
h6_hit_5_24h,bull_quiet,top100,1.0,38000,23.626315789473683,380,42.10526315789473,1.7821341055914457,114,380,30.0,-3.626483596260103,-12.11710865217763
h6_hit_5_24h,bull_quiet,top100,2.0,38000,23.626315789473683,760,44.73684210526316,1.893517487190911,202,380,53.1578947368421,-3.605577666305472,-12.722585971147954
h6_hit_5_24h,bull_quiet,top50,0.1,19000,26.978947368421053,19,52.63157894736842,1.9508388607101053,13,380,3.421052631578948,-6.262582206729267,
h6_hit_5_24h,bull_quiet,top50,0.5,19000,26.978947368421053,95,51.578947368421055,1.9118220834959034,50,380,13.157894736842104,-4.737962041288527,-18.870061692807376
h6_hit_5_24h,bull_quiet,top50,1.0,19000,26.978947368421053,190,51.578947368421055,1.9118220834959034,87,380,22.894736842105264,-4.684675941328859,-18.577171767320355
h6_hit_5_24h,bull_quiet,top50,2.0,19000,26.978947368421053,380,49.73684210526316,1.8435427233710495,141,380,37.10526315789473,-4.500358268472575,-13.722322432227541
h6_hit_5_24h,bull_volatile,all,0.1,32170,24.386073981970778,32,34.375,1.4096159974506055,20,268,7.462686567164178,-3.598907918244254,-21.52605459057072
h6_hit_5_24h,bull_volatile,all,0.5,32170,24.386073981970778,160,40.625,1.6659098151688974,59,268,22.01492537313433,-2.721186836341507,-12.452012383900927
h6_hit_5_24h,bull_volatile,all,1.0,32170,24.386073981970778,321,44.54828660436137,1.826792071462467,87,268,32.46268656716418,-2.78992838908531,-11.919792810390494
