K,hard_sl,tp,trail,n,p_loss_lt_5,cvar95,worst,mdd,pct_stopped_sl,pct_trail,pct_tp,pct_eod,net_mean,cum,hit,sortino,median,avg_loss,pct_loss,h_lt_-10,h_-10_to_-5,h_-5_to_0,h_0_to_+5,h_gt_+5
5,none,0.05,none,5885,0.2494477485131691,-0.17560551495554552,-0.4139173748819642,-0.7576048139498084,0.0,0.0,0.5265930331350892,0.4734069668649108,-0.002533222422613384,-0.7016700473720323,0.57892948173322,-0.8611959393906344,0.0485,-0.06844300395404643,0.42107051826677994,0.08156329651656755,0.16788445199660154,0.17162276975361088,0.57892948173322,0.0
5,none,none,0.08,5885,0.2864910790144435,-0.0808056076382469,-0.08150000000000007,-0.9931102003336633,0.0,0.7497026338147833,0.0,0.25029736618521664,-0.011943401308169064,-0.9930048343168747,0.31707731520815635,-5.621539486889436,-0.024194350555287347,-0.04293838204937556,0.6829226847918437,0.0,0.2864910790144435,0.39643160577740016,0.1911639762107052,0.12591333899745114
5,none,0.05,0.08,5885,0.2864910790144435,-0.0808056076382469,-0.08150000000000007,-0.9341827203550139,0.0,0.497196261682243,0.346304163126593,0.15649957519116398,-0.006271578607541651,-0.9287263127977337,0.44740866610025487,-3.013780263264198,-0.010611617312072883,-0.04828606942101658,0.5525913338997451,0.0,0.2864910790144435,0.2661002548853016,0.4271877655055225,0.02022090059473237
5,none,0.08,0.08,5885,0.2864910790144435,-0.0808056076382469,-0.08150000000000007,-0.9803513135514677,0.0,0.6142735768903993,0.18640611724723874,0.19932030586236194,-0.009286600154749915,-0.9794737784243368,0.33440951571792693,-4.371526494777149,-0.024194350555287347,-0.04394952011687525,0.665590484282073,0.0,0.2864910790144435,0.3790994052676296,0.11554800339847068,0.21886151231945625
5,none,0.1,0.08,5885,0.2864910790144435,-0.0808056076382469,-0.08150000000000007,-0.9880249759549128,0.0,0.6625318606627018,0.12081563296516568,0.21665250637213254,-0.010540954291215246,-0.9875624714193586,0.31707731520815635,-4.961433451711355,-0.024194350555287347,-0.04293838204937556,0.6829226847918437,0.0,0.2864910790144435,0.39643160577740016,0.14851316907391673,0.1685641461342396
5,0.08,0.05,0.08,5885,0.2939677145284622,-0.08150000000000002,-0.0815,-0.952329408489556,0.09039932030586237,0.4067969413763806,0.346304163126593,0.15649957519116398,-0.007069168324312898,-0.9485102860019429,0.4468988954970263,-3.291262252075181,-0.010730769230769264,-0.04967714589389861,0.5531011045029737,0.0,0.2939677145284622,0.25913338997451146,0.42667799490229397,0.02022090059473237
5,0.08,0.08,0.08,5885,0.2949872557349193,-0.08150000000000002,-0.0815,-0.9861898591947662,0.09141886151231945,0.5228547153780798,0.18640611724723874,0.19932030586236194,-0.010152287209578446,-0.9855730808824368,0.3338997451146984,-4.627301679303414,-0.024734042553191504,-0.04521016205606162,0.6661002548853017,0.0,0.2949872557349193,0.3711129991503823,0.11503823279524214,0.21886151231945625
5,0.08,none,0.08,5885,0.2965165675446049,-0.08150000000000002,-0.0815,-0.9954075222714751,0.0929481733220051,0.6567544604927783,0.0,0.25029736618521664,-0.012940349471485764,-0.9953372893026111,0.31554800339847067,-5.880477382719443,-0.024755813953488415,-0.04428251175593333,0.6844519966015293,0.0,0.2965165675446049,0.3879354290569244,0.18963466440101953,0.12591333899745114
5,0.08,0.1,0.08,5885,0.2965165675446049,-0.08150000000000002,-0.0815,-0.9920103811537434,0.0929481733220051,0.5695836873406966,0.12081563296516568,0.21665250637213254,-0.011537902454531948,-0.9917018026540401,0.31554800339847067,-5.243163994713054,-0.024755813953488415,-0.04428251175593333,0.6844519966015293,0.0,0.2965165675446049,0.3879354290569244,0.1469838572642311,0.1685641461342396
5,0.08,0.05,none,5885,0.30654205607476637,-0.08150000000000002,-0.0815,-0.7358142378969473,0.2506372132540357,0.0,0.5009345794392523,0.24842820730671197,-0.0024376547696688075,-0.6684684976230753,0.5491928632115548,-1.0423092109904626,0.0485,-0.06083914160627515,0.4508071367884452,0.0,0.30654205607476637,0.14426508071367886,0.5491928632115548,0.0
5,none,0.08,none,5885,0.3124893797790994,-0.1925087746360097,-0.4139173748819642,-0.9578747195637186,0.0,0.0,0.3502124044180119,0.6497875955819881,-0.0066779937513072015,-0.9536808694828192,0.46762956669498723,-1.9932230566302143,-0.00762244897959191,-0.06894852775579752,0.5323704333050128,0.10943075615972812,0.20305862361937127,0.21988105352591333,0.1092608326253186,0.3583687340696686
5,none,0.1,none,5885,0.33338997451146984,-0.1960646720066595,-0.4139173748819642,-0.9813415931006699,0.0,0.0,0.27068819031435853,0.7293118096856415,-0.008615735895475705,-0.978929440599344,0.42735768903993204,-2.4876139163411,-0.014955657492354777,-0.06871535785041552,0.572642310960068,0.11809685641461343,0.21529311809685642,0.23925233644859814,0.1352591333899745,0.2920985556499575
5,0.08,0.08,none,5885,0.3765505522514868,-0.08150000000000002,-0.0815,-0.9335458812298534,0.3135089209855565,0.0,0.33050127442650806,0.35598980458793544,-0.005770349978102733,-0.9207477878552014,0.4368734069668649,-2.215787520029806,-0.015785714285714236,-0.060366238559998044,0.5631265930331351,0.0,0.3765505522514868,0.18657604078164824,0.09923534409515718,0.3376380628717077
5,none,none,none,5885,0.3775700934579439,-0.2135871416238833,-0.46698672566371685,-0.9994927224666089,0.0,0.0,0.0,1.0,-0.017108778770079054,-0.9994516964588859,0.35310110450297366,-4.489620153618142,-0.02834563758389269,-0.07019579592084454,0.6468988954970263,0.13899745114698386,0.23857264231096006,0.26932880203908244,0.18980458793542906,0.1632965165675446
5,0.08,0.1,none,5885,0.4020390824129142,-0.08150000000000002,-0.0815,-0.9686817640721996,0.335429056924384,0.0,0.2519966015293118,0.4125743415463042,-0.0077893988347661975,-0.9646329531775744,0.3955819881053526,-2.8936099685420413,-0.02448850574712641,-0.06014627999617118,0.6044180118946474,0.0,0.4020390824129142,0.20237892948173322,0.12370433305012744,0.27187765505522515
5,0.05,0.05,0.08,5885,0.4344944774851317,-0.0515,-0.051500000000000004,-0.9601465457642959,0.4324553950722175,0.16159728122344943,0.31928632115548006,0.08666100254885302,-0.007675333421443791,-0.9581929606868259,0.405607476635514,-4.0856415691180805,-0.032230897009966786,-0.04426691754305218,0.594392523364486,0.0,0.4344944774851317,0.1598980458793543,0.38844519966015295,0.017162276975361088
5,0.05,0.08,0.08,5885,0.4441801189464741,-0.0515,-0.051500000000000004,-0.9898442645991014,0.4421410365335599,0.2618521665250637,0.16907391673746813,0.12693288020390825,-0.011108103493385146,-0.9896146490784871,0.2982158028887001,-5.732982069391673,-0.035936248682824024,-0.041336183072566916,0.7017841971112999,0.0,0.4441801189464741,0.25760407816482583,0.10178419711129992,0.19643160577740018
5,0.05,0.1,0.08,5885,0.44621920135938825,-0.0515,-0.051500000000000004,-0.9936526649070646,0.4441801189464741,0.3029736618521665,0.11011045029736619,0.1427357689039932,-0.012297250099584732,-0.9935453900432328,0.2808836023789295,-6.333403941674836,-0.03630701754385973,-0.04057779323718093,0.7191163976210705,0.0,0.44621920135938825,0.27289719626168224,0.1296516567544605,0.15123194562446898
5,0.05,none,0.08,5885,0.44672897196261685,-0.0515,-0.051500000000000004,-0.995942565614315,0.4446898895497026,0.3819881053525913,0.0,0.17332200509770604,-0.013418386402155506,-0.9959476848868505,0.2803738317757009,-6.907425711506388,-0.03651222493887524,-0.040585530337603225,0.719626168224299,0.0,0.44672897196261685,0.27289719626168224,0.167714528462192,0.11265930331350892
5,0.08,none,none,5885,0.45539507221750214,-0.08150000000000002,-0.0815,-0.9985766423974237,0.38470688190314356,0.0,0.0,0.6152931180968564,-0.015111950752772588,-0.9983549850207846,0.3223449447748513,-5.2673295549857535,-0.03959523809523807,-0.06063842315494486,0.6776550552251487,0.0,0.45539507221750214,0.22225998300764657,0.17162276975361088,0.15072217502124044
5,0.05,0.05,none,5885,0.4790144435004248,-0.0515,-0.051500000000000004,-0.8655029872525634,0.4790144435004248,0.0,0.4256584536958369,0.09532710280373832,-0.004578139771315379,-0.8574741670440406,0.45879354290569246,-2.4313812507688843,-0.021128647214854135,-0.04746653875283556,0.5412064570943076,0.0,0.4790144435004248,0.06219201359388275,0.45879354290569246,0.0
5,0.05,0.08,none,5885,0.5622769753610876,-0.0515,-0.051500000000000004,-0.9466677021171909,0.5622769753610876,0.0,0.27510620220900595,0.16261682242990655,-0.006794121715658122,-0.9436622602333519,0.35717926932880206,-3.32686809922126,-0.051500000000000004,-0.0470851231463374,0.6428207306711979,0.0,0.5622769753610876,0.08054375531011045,0.07493627867459643,0.2822429906542056
5,0.05,0.1,none,5885,0.594392523364486,-0.0515,-0.051500000000000004,-0.9731920204031801,0.594392523364486,0.0,0.20832625318606626,0.19728122344944776,-0.00853626461087147,-0.9718435186164847,0.3179269328802039,-4.06444472432647,-0.051500000000000004,-0.046973312770139,0.6820730671197961,0.0,0.594392523364486,0.0876805437553101,0.09379779099405268,0.22412914188615124
5,0.05,none,none,5885,0.6538657604078165,-0.0515,-0.051500000000000004,-0.9964801474367149,0.6538657604078165,0.0,0.0,0.34613423959218353,-0.01331025821484221,-0.9962683888946824,0.2538657604078165,-6.044675307154897,-0.051500000000000004,-0.04714880183631325,0.7461342395921835,0.0,0.6538657604078165,0.09226847918436704,0.13101104502973662,0.12285471537807986
