regime_subset,liq_tier,T,C,DD,H,n_total,n_hit,n_success,base_rate_pct,hit_rate_pct,lift_vs_all,avg_no_hit_eod_pct,worst5_no_hit_eod_pct,avg_post_hit_fail_eod_pct,worst5_post_hit_fail_eod_pct,avg_hit_time_h_success,avg_pre_hit_dd_pct_success,hit_bar_0_pct,hit_bar_1_pct,hit_bar_2_pct,hit_bar_3_pct,hit_bar_4_pct,hit_bar_5_pct
bull_volatile,all,20,3,3,4,32608,197,150,0.4600098135426889,0.6041462217860648,1.0656199003633513,0.3222783634517739,-7.066375840766476,7.315735574162,-20.636995483574232,4.0,-0.5142271122475479,100.0,0.0,0.0,0.0,0.0,0.0
all,top50,20,3,3,8,55900,1407,1012,1.8103756708407872,2.516994633273703,2.8885824337885597,0.3270056377998672,-7.870663849269239,6.129677985335561,-18.881655347151348,5.252964426877471,-0.7059885727297286,67.94598436389481,32.054015636105184,0.0,0.0,0.0,0.0
all,top100,20,3,3,8,111713,1430,1021,0.9139491375220431,1.2800658831111866,1.4582704940993174,-0.03488386273847247,-7.14285714285714,5.956661819410097,-18.63587632255877,5.24975514201763,-0.7035320836682836,68.18181818181817,31.818181818181817,0.0,0.0,0.0,0.0
all,top200,20,3,3,8,157504,1459,1025,0.6507771231206826,0.9263256806176351,1.0383609305160502,-0.1847964111870493,-6.788479900303298,5.63627657784195,-18.250932836540386,5.244878048780488,-0.700786592610066,68.81425633995887,31.185743660041126,0.0,0.0,0.0,0.0
all,all,20,3,3,8,163546,1459,1025,0.6267349858755336,0.8921037506267351,,-0.19787967568326337,-6.725663716814156,5.63627657784195,-18.250932836540386,5.244878048780488,-0.700786592610066,68.81425633995887,31.185743660041126,0.0,0.0,0.0,0.0
bull_all,top50,20,3,3,8,33000,715,516,1.5636363636363635,2.166666666666667,2.4948924168514406,0.40550586363374225,-8.04180540140585,7.723646687052812,-26.550601177846406,5.317829457364341,-0.6907702396925353,66.7132867132867,33.28671328671329,0.0,0.0,0.0,0.0
bull_all,top100,20,3,3,8,66000,722,516,0.7818181818181817,1.093939393939394,1.2474462084257203,0.014225170352603157,-7.353173409535264,7.458731111623622,-26.080544526375498,5.317829457364341,-0.6907702396925353,66.89750692520776,33.10249307479224,0.0,0.0,0.0,0.0
bull_all,top200,20,3,3,8,90469,732,518,0.5725718201814987,0.8091169350827355,0.9135788380819841,-0.11975016802400391,-7.012277921033327,7.226018502986651,-26.062393647192287,5.312741312741313,-0.6881031731300159,67.34972677595628,32.650273224043715,0.0,0.0,0.0,0.0
bull_all,all,20,3,3,8,90861,732,518,0.5701015837377973,0.8056261762472348,0.9096374011120174,-0.12332240779787372,-7.013129431613602,7.226018502986651,-26.062393647192287,5.312741312741313,-0.6881031731300159,67.34972677595628,32.650273224043715,0.0,0.0,0.0,0.0
bull_quiet,top50,20,3,3,8,19500,416,294,1.5076923076923077,2.1333333333333333,2.4056297185741085,0.09754673943134375,-8.233911010630107,5.059340855093205,-33.14799892559763,5.333333333333333,-0.6664906969903189,67.54807692307693,32.45192307692308,0.0,0.0,0.0,0.0
bull_quiet,top100,20,3,3,8,39000,422,294,0.7538461538461538,1.082051282051282,1.2028148592870542,-0.2114426215276753,-7.454110998305342,4.815635755972758,-32.65518752562308,5.333333333333333,-0.6664906969903189,67.77251184834124,32.22748815165877,0.0,0.0,0.0,0.0
bull_quiet,top200,20,3,3,8,57986,432,296,0.5104680440106232,0.7450074155830717,0.8144878704952329,-0.3314368806460626,-6.98866584366558,4.604931819185222,-31.99810565899035,5.324324324324325,-0.661987381470114,68.51851851851852,31.48148148148148,0.0,0.0,0.0,0.0
bull_quiet,all,20,3,3,8,58253,432,296,0.508128336738022,0.7415927076717079,0.8107547020503078,-0.3363063993519065,-6.994818652849744,4.604931819185222,-31.99810565899035,5.324324324324325,-0.661987381470114,68.51851851851852,31.48148148148148,0.0,0.0,0.0,0.0
bull_volatile,top50,20,3,3,8,13500,299,222,1.6444444444444446,2.214814814814815,2.623827425474255,0.8507063731617005,-7.745098039215681,11.945014368858944,-21.511763209891036,5.297297297297297,-0.7229242286765515,65.55183946488295,34.448160535117054,0.0,0.0,0.0,0.0
bull_volatile,top100,20,3,3,8,27000,300,222,0.8222222222222223,1.1111111111111112,1.3119137127371274,0.3402855476993216,-7.201122854647965,11.796118361922481,-21.50018780444862,5.297297297297297,-0.7229242286765515,65.66666666666666,34.333333333333336,0.0,0.0,0.0,0.0
bull_volatile,top200,20,3,3,8,32483,300,222,0.6834344118461965,0.9235600160083737,1.0904679445833954,0.25881668585071144,-7.079621057728658,11.796118361922481,-21.50018780444862,5.297297297297297,-0.7229242286765515,65.66666666666666,34.333333333333336,0.0,0.0,0.0,0.0
bull_volatile,all,20,3,3,8,32608,300,222,0.6808145240431795,0.9200196270853778,1.0862877282845447,0.2578509045596145,-7.068345604495676,11.796118361922481,-21.50018780444862,5.297297297297297,-0.7229242286765515,65.66666666666666,34.333333333333336,0.0,0.0,0.0,0.0
all,top50,20,3,3,12,55900,1880,1349,2.413237924865832,3.363148479427549,2.8850541641820713,0.1931553894931712,-7.890342707817702,8.00412197211713,-17.842806679511884,6.938472942920682,-0.8024167816409528,50.851063829787236,23.98936170212766,25.159574468085104,0.0,0.0,0.0
all,top100,20,3,3,12,111713,1910,1362,1.2191956173408645,1.7097383473722843,1.4575626201288672,-0.10277164278344876,-7.146688975081797,7.819547383369506,-17.561232487508576,6.939794419970632,-0.8019884154366209,51.047120418848166,23.82198952879581,25.13089005235602,0.0,0.0,0.0
all,top200,20,3,3,12,157504,1941,1368,0.8685493701747257,1.2323496546119463,1.0383609305160504,-0.23326658436162656,-6.796116504854366,7.49560439220099,-16.94779016986308,6.93859649122807,-0.7993401023347011,51.72591447707367,23.44152498712004,24.832560535806287,0.0,0.0,0.0
all,all,20,3,3,12,163546,1941,1368,0.8364619128563218,1.1868220561799128,,-0.24457669423494144,-6.728299499219215,7.49560439220099,-16.94779016986308,6.93859649122807,-0.7993401023347011,51.72591447707367,23.44152498712004,24.832560535806287,0.0,0.0,0.0
bull_all,top50,20,3,3,12,33000,929,661,2.003030303030303,2.8151515151515154,2.3946461545277336,0.2999984946067362,-8.061016535217187,9.447355397168655,-24.77606589147286,6.783661119515885,-0.7866257659839895,51.34553283100107,25.618945102260493,23.03552206673843,0.0,0.0,0.0
bull_all,top100,20,3,3,12,66000,937,661,1.0015151515151515,1.4196969696969697,1.1973230772638668,-0.03929432169893931,-7.35845711227084,9.22491377103167,-23.32412790697674,6.783661119515885,-0.7866257659839895,51.54749199573105,25.50693703308431,22.94557097118463,0.0,0.0,0.0
bull_all,top200,20,3,3,12,90469,947,663,0.7328477157921498,1.0467674009881838,0.8761280155478285,-0.1589689456328652,-7.018288905096891,8.999808279751473,-22.33097464671654,6.77526395173454,-0.7842528375798143,52.05913410770855,25.237592397043297,22.70327349524815,0.0,0.0,0.0
bull_all,all,20,3,3,12,90861,947,663,0.7296860038960611,1.0422513509646603,0.8723481519969679,-0.1623787443044451,-7.019152712835373,8.999808279751473,-22.33097464671654,6.77526395173454,-0.7842528375798143,52.05913410770855,25.237592397043297,22.70327349524815,0.0,0.0,0.0
bull_quiet,top50,20,3,3,12,19500,530,372,1.9076923076923078,2.717948717948718,2.280668466036887,0.007795700798840264,-8.259074591144795,6.9513213261928035,-28.774999669753377,6.731182795698925,-0.7443195079477912,53.0188679245283,25.471698113207548,21.50943396226415,0.0,0.0,0.0
bull_quiet,top100,20,3,3,12,39000,537,372,0.9538461538461539,1.376923076923077,1.1403342330184436,-0.25701123210724613,-7.4623954823639,6.740379382267821,-27.841328584845133,6.731182795698925,-0.7443195079477912,53.25884543761639,25.32588454376164,21.415270018621975,0.0,0.0,0.0
bull_quiet,top200,20,3,3,12,57986,547,374,0.6449832718242334,0.94333114889801,0.771085045129869,-0.3621913298621117,-6.99300699300699,6.485733807623512,-26.96660870535507,6.716577540106952,-0.7403391897234715,54.11334552102377,24.862888482632542,21.023765996343695,0.0,0.0,0.0
bull_quiet,all,20,3,3,12,58253,547,374,0.642027020067636,0.9390074330935746,0.7675508115788129,-0.36692825501980614,-7.00040387722132,6.485733807623512,-26.96660870535507,6.716577540106952,-0.7403391897234715,54.11334552102377,24.862888482632542,21.023765996343695,0.0,0.0,0.0
bull_volatile,top50,20,3,3,12,13500,399,289,2.140740740740741,2.9555555555555557,2.559280593458956,0.7231026086847293,-7.750511247443759,13.032567971843054,-20.2590425474999,6.85121107266436,-0.8410822642174348,49.122807017543856,25.81453634085213,25.062656641604008,0.0,0.0,0.0
bull_volatile,top100,20,3,3,12,27000,400,289,1.0703703703703704,1.4814814814814816,1.279640296729478,0.2755194198437187,-7.21073142159183,12.918140565140096,-20.12499598743085,6.85121107266436,-0.8410822642174348,49.25,25.75,25.0,0.0,0.0,0.0
bull_volatile,top200,20,3,3,12,32483,400,289,0.8896961487547332,1.2314133546778314,1.063642151639193,0.20486518857352737,-7.087302194021864,12.918140565140096,-20.12499598743085,6.85121107266436,-0.8410822642174348,49.25,25.75,25.0,0.0,0.0,0.0
bull_volatile,all,20,3,3,12,32608,400,289,0.8862855740922474,1.2266928361138372,1.0595647697404291,0.20410579572724347,-7.07696129364251,12.918140565140096,-20.12499598743085,6.85121107266436,-0.8410822642174348,49.25,25.75,25.0,0.0,0.0,0.0
all,top50,20,3,3,24,55900,2783,1962,3.5098389982110914,4.978533094812165,2.851565468462152,-0.12141923350993021,-7.932657680646649,11.831764590443333,-11.887382690302395,10.617737003058105,-0.9279394600103564,34.35141933165649,16.205533596837945,16.99604743083004,17.283507006827165,8.01293568091987,7.150556952928494
all,top100,20,3,3,24,111713,2856,1997,1.7876164815196085,2.556551162353531,1.4523473675439935,-0.26470668233421574,-7.179487179487176,11.64916485220049,-11.633252518650181,10.710065097646469,-0.926545846782218,34.13865546218487,15.931372549019606,16.80672268907563,17.19187675070028,8.508403361344538,7.42296918767507
all,top200,20,3,3,24,157504,2903,2013,1.2780627793579846,1.8431277935798456,1.0383609305160506,-0.3498171819234832,-6.814580031695727,11.373744133515324,-11.599236209335219,10.750124192747144,-0.9237544248130098,34.58491215983465,15.67344126765415,16.60351360661385,16.98243196693076,8.577333792628314,7.578367206338271
all,all,20,3,3,24,163546,2903,2013,1.230846367382877,1.7750357697528523,,-0.3568113963966213,-6.746698528554754,11.373744133515324,-11.599236209335219,10.750124192747144,-0.9237544248130098,34.58491215983465,15.67344126765415,16.60351360661385,16.98243196693076,8.577333792628314,7.578367206338271
bull_all,top50,20,3,3,24,33000,1485,1039,3.1484848484848484,4.5,2.5579836216110436,-0.0402598552488914,-8.127039271492087,13.587045842152895,-18.03030619010567,11.187680461982676,-0.9430824153496334,32.121212121212125,16.026936026936024,14.41077441077441,18.787878787878785,9.292929292929292,9.36026936026936
bull_all,top100,20,3,3,24,66000,1508,1045,1.5833333333333335,2.2848484848484847,1.2863777115416462,-0.21226982522732973,-7.389340613686272,13.427219046012109,-17.529456115193,11.249760765550239,-0.9477389550706958,32.02917771883289,15.848806366047747,14.257294429708223,18.633952254641912,9.615384615384617,9.615384615384617
bull_all,top200,20,3,3,24,90469,1521,1048,1.158407852413534,1.6812388774055202,0.9411473950860598,-0.28578033875076153,-7.039314839953163,13.245005110265359,-17.02644767381695,11.248091603053435,-0.9469407414237478,32.41288625904011,15.71334648257725,14.135437212360289,18.474687705456937,9.533201840894149,9.73044049967127
bull_all,all,20,3,3,24,90861,1521,1048,1.153410153971451,1.673985538349787,0.9370870195798059,-0.28865563057585913,-7.042413572343152,13.245005110265359,-17.02644767381695,11.248091603053435,-0.9469407414237478,32.41288625904011,15.71334648257725,14.135437212360289,18.474687705456937,9.533201840894149,9.73044049967127
bull_quiet,top50,20,3,3,24,19500,817,572,2.933333333333333,4.18974358974359,2.383183970856102,-0.2721316446448477,-8.29071995056134,10.717177268322054,-21.158888272189948,10.846153846153847,-0.9036499460234018,34.39412484700122,16.523867809057528,13.953488372093023,18.9718482252142,8.69033047735618,7.466340269277846
bull_quiet,top100,20,3,3,24,39000,829,576,1.4769230769230768,2.1256410256410256,1.1999247965149604,-0.398161720733928,-7.4914157033831525,10.498524412855906,-19.785891749238186,10.916666666666666,-0.9115427846333842,34.499396863691196,16.405307599517492,13.872135102533173,18.69722557297949,9.047044632086852,7.478890229191798
bull_quiet,top200,20,3,3,24,57986,841,579,0.9985168833856448,1.4503500845031558,0.8112441242433616,-0.4576474901463964,-7.006369426751591,10.246141899931882,-18.37375335514552,10.915371329879102,-0.9102855490708807,35.1961950059453,16.171224732461358,13.674197384066588,18.430439952437574,8.9179548156956,7.609988109393578
bull_quiet,all,20,3,3,24,58253,841,579,0.9939402262544419,1.4437024702590424,0.8075258233631841,-0.4619647445244708,-7.012094411484648,10.246141899931882,-18.37375335514552,10.915371329879102,-0.9102855490708807,35.1961950059453,16.171224732461358,13.674197384066588,18.430439952437574,8.9179548156956,7.609988109393578
bull_volatile,top50,20,3,3,24,13500,668,467,3.4592592592592593,4.948148148148148,2.8104720060348476,0.29733838674648344,-7.808543219688666,17.085144352543722,-11.81639615424378,11.605995717344754,-0.9913808574365813,29.34131736526946,15.419161676646706,14.97005988023952,18.562874251497004,10.029940119760479,11.676646706586826
bull_volatile,top100,20,3,3,24,27000,679,469,1.737037037037037,2.514814814814815,1.4112541443579696,0.057312620097025896,-7.242582897033156,16.955598770719345,-10.341257070584712,11.658848614072495,-0.9921931004265411,29.013254786450666,15.169366715758468,14.727540500736378,18.556701030927837,10.309278350515463,12.223858615611192
bull_volatile,top200,20,3,3,24,32483,680,469,1.4438321583597573,2.0934027029523135,1.1730401101396168,0.023037960356352527,-7.11232602480972,16.968712034944843,-10.17735272795593,11.658848614072495,-0.9921931004265411,28.97058823529412,15.147058823529411,14.705882352941178,18.529411764705884,10.294117647058822,12.352941176470589
bull_volatile,all,20,3,3,24,32608,680,469,1.438297350343474,2.0853778213935232,1.1685433604534219,0.02298377214331174,-7.0990506325904175,16.968712034944843,-10.17735272795593,11.658848614072495,-0.9921931004265411,28.97058823529412,15.147058823529411,14.705882352941178,18.529411764705884,10.294117647058822,12.352941176470589
all,top50,20,3,5,4,55900,956,742,1.3273703041144902,1.710196779964222,2.8791260445186793,0.4552826391863406,-7.863121863121868,-0.8656007271163622,-24.37004787478,4.0,-0.7275124253926025,100.0,0.0,0.0,0.0,0.0,0.0
all,top100,20,3,5,4,111713,975,749,0.6704680744407544,0.8727721930303545,1.4542754867703929,0.03035338015018936,-7.1355436612259595,-0.7624981579070943,-23.44520387072529,4.0,-0.7229242462513289,100.0,0.0,0.0,0.0,0.0,0.0
all,top200,20,3,5,4,157504,1004,754,0.4787180008126778,0.6374441284030882,1.0383609305160504,-0.13819927372667398,-6.785330636309977,-0.6729274790242468,-22.15959060681629,4.0,-0.724372877475332,100.0,0.0,0.0,0.0,0.0,0.0
all,all,20,3,5,4,163546,1004,754,0.46103237009770953,0.6138945617746688,,-0.15297802012411854,-6.722202114213485,-0.6729274790242468,-22.15959060681629,4.0,-0.724372877475332,100.0,0.0,0.0,0.0,0.0,0.0
bull_all,top50,20,3,5,4,33000,477,377,1.1424242424242423,1.4454545454545453,2.4779696969696965,0.5261805191134441,-8.02354916327864,-1.7928417799172505,-33.23356521031649,4.0,-0.748290102827259,100.0,0.0,0.0,0.0,0.0,0.0
bull_all,top100,20,3,5,4,66000,483,377,0.5712121212121212,0.7318181818181818,1.2389848484848482,0.07553741973806882,-7.3469746895678645,-1.68842927086248,-32.819457992281265,4.0,-0.748290102827259,100.0,0.0,0.0,0.0,0.0,0.0
bull_all,top200,20,3,5,4,90469,493,380,0.42003338160032716,0.544938045076214,0.9110713451884231,-0.07474911497808541,-7.010487674494431,-1.547617599827268,-32.244511358977626,4.0,-0.7547690998421883,100.0,0.0,0.0,0.0,0.0,0.0
bull_all,all,20,3,5,4,90861,493,380,0.4182212390354497,0.5425870285380966,0.9071407262505525,-0.07850711351045427,-7.0116657607640684,-1.547617599827268,-32.244511358977626,4.0,-0.7547690998421883,100.0,0.0,0.0,0.0,0.0,0.0
bull_quiet,top50,20,3,5,4,19500,281,212,1.087179487179487,1.441025641025641,2.358141331701013,0.19606000196136725,-8.231774470828405,-1.1184496063718086,-33.27130677560389,4.0,-0.713371809423218,100.0,0.0,0.0,0.0,0.0,0.0
bull_quiet,top100,20,3,5,4,39000,286,212,0.5435897435897435,0.7333333333333333,1.1790706658505066,-0.1614753321257491,-7.445799037117563,-1.0431550457725287,-33.25415151865507,4.0,-0.713371809423218,100.0,0.0,0.0,0.0,0.0,0.0
bull_quiet,top200,20,3,5,4,57986,296,215,0.3707791535887973,0.5104680440106232,0.8042367036184807,-0.29762247847677376,-6.983863664491308,-0.9024785118052535,-33.23013415892673,4.0,-0.7253102919622193,100.0,0.0,0.0,0.0,0.0,0.0
bull_quiet,all,20,3,5,4,58253,296,215,0.36907970404957685,0.508128336738022,0.8005505209349084,-0.3026363488715457,-6.99300699300699,-0.9024785118052535,-33.23013415892673,4.0,-0.7253102919622193,100.0,0.0,0.0,0.0,0.0,0.0
bull_volatile,top50,20,3,5,4,13500,196,165,1.2222222222222223,1.451851851851852,2.6510551134689067,1.003073650438291,-7.729944396230877,-3.2939082307119434,-26.187991021324354,4.0,-0.7931548192009358,100.0,0.0,0.0,0.0,0.0,0.0
bull_volatile,top100,20,3,5,4,27000,197,165,0.6111111111111112,0.7296296296296296,1.3255275567344533,0.41787639954092104,-7.198571686000863,-3.1806259163829913,-25.738888888888887,4.0,-0.7931548192009358,100.0,0.0,0.0,0.0,0.0,0.0
bull_volatile,top200,20,3,5,4,32483,197,165,0.5079580088046055,0.606471077178832,1.1017838263654909,0.32349050405924756,-7.072257476736859,-3.1806259163829913,-25.738888888888887,4.0,-0.7931548192009358,100.0,0.0,0.0,0.0,0.0,0.0
bull_volatile,all,20,3,5,4,32608,197,165,0.5060107948969578,0.6041462217860648,1.0975602315944013,0.3222783634517739,-7.066375840766476,-3.1806259163829913,-25.738888888888887,4.0,-0.7931548192009358,100.0,0.0,0.0,0.0,0.0,0.0
all,top50,20,3,5,8,55900,1407,1116,1.996422182468694,2.516994633273703,2.889441258885177,0.3270056377998672,-7.870663849269239,0.9204480740924562,-23.10235813603908,5.340501792114695,-0.9918427054984205,67.94598436389481,32.054015636105184,0.0,0.0,0.0,0.0
all,top100,20,3,5,8,111713,1430,1125,1.0070448381119474,1.2800658831111866,1.457505797290766,-0.03488386273847247,-7.14285714285714,0.9275484245642216,-22.302410640066498,5.336888888888889,-0.9873264721413951,68.18181818181817,31.818181818181817,0.0,0.0,0.0,0.0
all,top200,20,3,5,8,157504,1459,1130,0.717442096708655,0.9263256806176351,1.0383609305160502,-0.1847964111870493,-6.788479900303298,0.8723251775775965,-21.786019798987375,5.330973451327433,-0.9871231595869241,68.81425633995887,31.185743660041126,0.0,0.0,0.0,0.0
all,all,20,3,5,8,163546,1459,1130,0.6909371063798565,0.8921037506267351,,-0.19787967568326337,-6.725663716814156,0.8723251775775965,-21.786019798987375,5.330973451327433,-0.9871231595869241,68.81425633995887,31.185743660041126,0.0,0.0,0.0,0.0
bull_all,top50,20,3,5,8,33000,715,582,1.7636363636363637,2.166666666666667,2.552528077232502,0.40550586363374225,-8.04180540140585,-0.5361736529102638,-33.25758257004484,5.40893470790378,-1.0398393023810613,66.7132867132867,33.28671328671329,0.0,0.0,0.0,0.0
bull_all,top100,20,3,5,8,66000,722,582,0.8818181818181818,1.093939393939394,1.276264038616251,0.014225170352603157,-7.353173409535264,-0.5129869826150619,-33.23356521031649,5.40893470790378,-1.0398393023810613,66.89750692520776,33.10249307479224,0.0,0.0,0.0,0.0
bull_all,top200,20,3,5,8,90469,732,585,0.6466303374636616,0.8091169350827355,0.935874382042761,-0.11975016802400391,-7.012277921033327,-0.46071743969501405,-32.737322758952175,5.401709401709402,-1.042552757538346,67.34972677595628,32.650273224043715,0.0,0.0,0.0,0.0
bull_all,all,20,3,5,8,90861,732,585,0.643840591672995,0.8056261762472348,0.9318367558031118,-0.12332240779787372,-7.013129431613602,-0.46071743969501405,-32.737322758952175,5.401709401709402,-1.042552757538346,67.34972677595628,32.650273224043715,0.0,0.0,0.0,0.0
bull_quiet,top50,20,3,5,8,19500,416,327,1.676923076923077,2.1333333333333333,2.427027093260721,0.09754673943134375,-8.233911010630107,-0.46202533262603657,-33.99746817638372,5.4067278287461775,-0.9659750934499365,67.54807692307693,32.45192307692308,0.0,0.0,0.0,0.0
bull_quiet,top100,20,3,5,8,39000,422,327,0.8384615384615385,1.082051282051282,1.2135135466303606,-0.2114426215276753,-7.454110998305342,-0.4416680227428989,-33.648111681552855,5.4067278287461775,-0.9659750934499365,67.77251184834124,32.22748815165877,0.0,0.0,0.0,0.0
bull_quiet,top200,20,3,5,8,57986,432,330,0.5691028869037354,0.7450074155830717,0.8236681481553833,-0.3314368806460626,-6.98866584366558,-0.37123282578072364,-33.29532413533223,5.393939393939394,-0.9714568022190428,68.51851851851852,31.48148148148148,0.0,0.0,0.0,0.0
bull_quiet,all,20,3,5,8,58253,432,330,0.5664944294714435,0.7415927076717079,0.8198929023215635,-0.3363063993519065,-6.994818652849744,-0.37123282578072364,-33.29532413533223,5.393939393939394,-0.9714568022190428,68.51851851851852,31.48148148148148,0.0,0.0,0.0,0.0
bull_volatile,top50,20,3,5,8,13500,299,255,1.8888888888888888,2.214814814814815,2.7338072763028514,0.8507063731617005,-7.745098039215681,-0.6861554825760868,-25.394080338266384,5.411764705882353,-1.1345592879515622,65.55183946488295,34.448160535117054,0.0,0.0,0.0,0.0
bull_volatile,top100,20,3,5,8,27000,300,255,0.9444444444444444,1.1111111111111112,1.3669036381514257,0.3402855476993216,-7.201122854647965,-0.6635492312340722,-25.17660324171952,5.411764705882353,-1.1345592879515622,65.66666666666666,34.333333333333336,0.0,0.0,0.0,0.0
bull_volatile,top200,20,3,5,8,32483,300,255,0.7850260136071177,0.9235600160083737,1.1361757913397315,0.25881668585071144,-7.079621057728658,-0.6635492312340722,-25.17660324171952,5.411764705882353,-1.1345592879515622,65.66666666666666,34.333333333333336,0.0,0.0,0.0,0.0
bull_volatile,all,20,3,5,8,32608,300,255,0.7820166830225711,0.9200196270853778,1.1318203578903487,0.2578509045596145,-7.068345604495676,-0.6635492312340722,-25.17660324171952,5.411764705882353,-1.1345592879515622,65.66666666666666,34.333333333333336,0.0,0.0,0.0,0.0
all,top50,20,3,5,12,55900,1880,1501,2.6851520572450807,3.363148479427549,2.8853211455598156,0.1931553894931712,-7.890342707817702,2.823115301269446,-21.902514546965914,7.048634243837442,-1.1074316268838726,50.851063829787236,23.98936170212766,25.159574468085104,0.0,0.0,0.0
all,top100,20,3,5,12,111713,1910,1515,1.3561537153240895,1.7097383473722843,1.4572504305282097,-0.10277164278344876,-7.146688975081797,2.7840623169744,-21.741494747978535,7.0521452145214525,-1.1065909739031332,51.047120418848166,23.82198952879581,25.13089005235602,0.0,0.0,0.0
all,top200,20,3,5,12,157504,1941,1522,0.9663246647704186,1.2323496546119463,1.0383609305160504,-0.23326658436162656,-6.796116504854366,2.6343611673886156,-21.4886123990062,7.048620236530881,-1.1053753303591298,51.72591447707367,23.44152498712004,24.832560535806287,0.0,0.0,0.0
all,all,20,3,5,12,163546,1941,1522,0.9306250229293288,1.1868220561799128,,-0.24457669423494144,-6.728299499219215,2.6343611673886156,-21.4886123990062,7.048620236530881,-1.1053753303591298,51.72591447707367,23.44152498712004,24.832560535806287,0.0,0.0,0.0
bull_all,top50,20,3,5,12,33000,929,757,2.293939393939394,2.8151515151515154,2.464944889101262,0.2999984946067362,-8.061016535217187,1.8314691452891163,-32.326646592306716,6.932628797886394,-1.1709830713960887,51.34553283100107,25.618945102260493,23.03552206673843,0.0,0.0,0.0
bull_all,top100,20,3,5,12,66000,937,757,1.146969696969697,1.4196969696969697,1.232472444550631,-0.03929432169893931,-7.35845711227084,1.8288758186292764,-31.669564725673975,6.932628797886394,-1.1709830713960887,51.54749199573105,25.50693703308431,22.94557097118463,0.0,0.0,0.0
bull_all,top200,20,3,5,12,90469,947,760,0.8400667632006543,1.0467674009881838,0.9026909254560723,-0.1589689456328652,-7.018288905096891,1.7823013972417725,-31.314904348345124,6.921052631578948,-1.1725540450276235,52.05913410770855,25.237592397043297,22.70327349524815,0.0,0.0,0.0
bull_all,all,20,3,5,12,90861,947,760,0.8364424780708994,1.0422513509646603,0.898796462014345,-0.1623787443044451,-7.019152712835373,1.7823013972417725,-31.314904348345124,6.921052631578948,-1.1725540450276235,52.05913410770855,25.237592397043297,22.70327349524815,0.0,0.0,0.0
bull_quiet,top50,20,3,5,12,19500,530,421,2.158974358974359,2.717948717948718,2.31991866302773,0.007795700798840264,-8.259074591144795,1.0892052093908378,-33.27130677560389,6.878859857482185,-1.0898622406766212,53.0188679245283,25.471698113207548,21.50943396226415,0.0,0.0,0.0
bull_quiet,top100,20,3,5,12,39000,537,421,1.0794871794871794,1.376923076923077,1.159959331513865,-0.25701123210724613,-7.4623954823639,1.1429068651666252,-33.24728941587555,6.878859857482185,-1.0898622406766212,53.25884543761639,25.32588454376164,21.415270018621975,0.0,0.0,0.0
bull_quiet,top200,20,3,5,12,57986,547,424,0.731210981961163,0.94333114889801,0.785720310485022,-0.3621913298621117,-6.99300699300699,1.1111374820347157,-33.06586369226854,6.8584905660377355,-1.093252104950501,54.11334552102377,24.862888482632542,21.023765996343695,0.0,0.0,0.0
bull_quiet,all,20,3,5,12,58253,547,424,0.7278595093814911,0.9390074330935746,0.7821189968548314,-0.36692825501980614,-7.00040387722132,1.1111374820347157,-33.06586369226854,6.8584905660377355,-1.093252104950501,54.11334552102377,24.862888482632542,21.023765996343695,0.0,0.0,0.0
bull_volatile,top50,20,3,5,12,13500,399,336,2.488888888888889,2.9555555555555557,2.67442721565192,0.7231026086847293,-7.750511247443759,3.115703574065505,-25.61155743481325,7.0,-1.2726255408392309,49.122807017543856,25.81453634085213,25.062656641604008,0.0,0.0,0.0
bull_volatile,top100,20,3,5,12,27000,400,336,1.2444444444444445,1.4814814814814816,1.33721360782596,0.2755194198437187,-7.21073142159183,3.072194546780334,-25.394080338266384,7.0,-1.2726255408392309,49.25,25.75,25.0,0.0,0.0,0.0
bull_volatile,top200,20,3,5,12,32483,400,336,1.0343872179293785,1.2314133546778314,1.1114973189453228,0.20486518857352737,-7.087302194021864,3.072194546780334,-25.394080338266384,7.0,-1.2726255408392309,49.25,25.75,25.0,0.0,0.0,0.0
bull_volatile,all,20,3,5,12,32608,400,336,1.030421982335623,1.2266928361138372,1.107236488324979,0.20410579572724347,-7.07696129364251,3.072194546780334,-25.394080338266384,7.0,-1.2726255408392309,49.25,25.75,25.0,0.0,0.0,0.0
all,top50,20,3,5,24,55900,2783,2260,4.04293381037567,4.978533094812165,2.8537145142498894,-0.12141923350993021,-7.932657680646649,7.221919204466374,-18.38797793555627,10.987610619469027,-1.310239916682303,34.35141933165649,16.205533596837945,16.99604743083004,17.283507006827165,8.01293568091987,7.150556952928494
all,top100,20,3,5,24,111713,2856,2299,2.0579520736172157,2.556551162353531,1.4526104006551623,-0.26470668233421574,-7.179487179487176,7.2510867882718095,-18.07718890824141,11.070900391474554,-1.307663293250754,34.13865546218487,15.931372549019606,16.80672268907563,17.19187675070028,8.508403361344538,7.42296918767507
all,top200,20,3,5,24,157504,2903,2317,1.4710737505079237,1.8431277935798456,1.0383609305160504,-0.3498171819234832,-6.814580031695727,7.051274015395799,-17.580896863497046,11.104013810962451,-1.3050340830326852,34.58491215983465,15.67344126765415,16.60351360661385,16.98243196693076,8.577333792628314,7.578367206338271
